ax,ay,az,gx,gy,gz
13.2,5.29,-2.09,-1.2,0.04,-1.46
13.76,5.22,-2.58,-1.8,1.29,-1.88
12.04,4.81,-0.88,-2.99,1.86,-2.36
12.19,6.42,0.93,-4.25,1.87,-2.31
13.66,5.76,1.98,-4.37,1.74,-1.75
15.2,3.24,1.52,-4.37,1.73,-2.12
18.16,3.14,2.3,-4.37,2.05,-2.15
18.3,2.89,3.31,-4.37,1.97,-1.09
16.89,2.02,3.76,-3.95,0.96,-0.01
18.89,2.7,2.62,-2.52,0.46,-0.01
19.61,4.56,1.5,-2.51,1.11,-0.4
18.85,4.06,0.61,-3.71,2.16,-1.28
15.23,3.73,2.45,-4.37,1.99,-1.72
13.34,-5.14,-0.84,-3.65,0.53,-1.56
11.98,-5.12,-4.37,-2.13,1.67,-2.46
4.21,-5.23,-4.8,-2.26,3.78,-2.84
-5.49,-6.25,-3.01,-3.47,4.37,-4.31
-19.61,-11.87,1.86,-4.2,3.47,-4.26
-19.61,-16.16,5.6,-4.37,3.11,-4.37
-19.61,-5.52,19.61,-4.37,2.94,-4.37
