ax,ay,az,gx,gy,gz
9.6,2.38,6.37,1.33,0.52,0.47
10.11,1.41,8.19,1.21,1.18,-0.14
8.29,3.03,7.9,0.65,1.21,-0.94
8.19,3.81,8.22,-0.18,0.48,-1.06
7.88,4.06,6.37,-0.38,-0.2,-0.88
8.49,4.72,5.33,-0.17,-0.49,-0.76
8.71,5.48,5.18,-0.02,-0.68,-0.51
8.86,6.08,5.68,-0.19,-0.92,-0.45
8.44,6.13,6.63,-0.77,-1.37,-0.35
9.2,5.15,7.25,-1.52,-1.86,-0.33
10.17,4.02,7.32,-2.3,-2.09,-0.72
10.43,2.45,7.38,-2.78,-2.13,-1.13
10.5,1.85,7.22,-2.97,-2.32,-1.54
10.52,1.42,6.81,-2.9,-2.7,-1.66
10.16,0.85,6.14,-2.89,-3.15,-1.97
10.2,0.2,4.9,-2.7,-3.39,-2.41
9.58,0.84,3.43,-2.45,-3.42,-2.86
7.7,3.79,3.08,-2.49,-3.71,-2.54
5.52,6.6,2.25,-3.07,-4.37,-1.28
9.81,7.04,-0.56,-4.37,-4.37,-1.07
