ax,ay,az,gx,gy,gz
6.79,8.46,1.15,3.7,2.23,0.13
9.13,2.56,3.36,1.02,-0.04,0.13
13.77,-1.23,0.78,-1.71,-0.26,-0.27
16.3,-7.29,-0.49,-3.1,1.37,-0.55
16.74,-13.57,-0.32,-3.54,3.05,-1.51
17.12,-9.0,1.36,-4.37,3.48,-2.68
19.61,-14.23,-0.98,-4.37,3.62,-2.51
19.61,-12.24,-6.12,-4.37,3.73,-4.02
19.61,-16.07,-14.84,-4.37,4.37,-4.21
19.18,-19.61,-14.85,-4.37,4.37,-4.26
10.68,-19.61,-11.79,-4.37,4.37,-4.37
-1.68,-17.28,-13.62,-4.37,4.37,-4.37
-19.61,-16.48,-11.05,-4.37,4.37,-4.37
-19.61,-18.78,-1.22,-4.37,4.37,-4.37
-19.61,-19.61,17.93,-4.37,4.37,-3.39
-19.61,-19.61,19.61,-4.37,4.37,-3.05
-19.61,-6.53,19.61,0.53,-1.04,-3.54
-17.22,11.57,6.39,4.37,-4.37,-0.83
-11.99,11.16,2.45,4.37,-4.37,4.05
