ax,ay,az,gx,gy,gz
10.67,4.22,0.54,0.85,-0.98,0.93
11.75,0.46,-1.45,1.11,0.35,0.42
11.02,4.26,-1.26,0.8,1.33,-0.03
9.72,3.74,0.33,-0.02,1.2,-0.18
9.66,3.08,1.45,-0.82,0.97,-0.58
9.05,2.74,4.18,-1.16,0.49,-0.6
9.21,2.19,6.03,-1.16,-0.11,-0.85
9.46,2.14,7.74,-1.25,-0.47,-1.04
8.98,3.24,8.52,-1.78,-0.98,-1.57
9.48,3.5,9.19,-2.77,-1.63,-2.19
10.57,3.03,8.54,-3.77,-2.12,-2.83
11.08,2.87,8.35,-4.37,-2.37,-3.45
10.34,3.37,8.63,-4.37,-3.29,-3.7
10.9,2.93,6.86,-4.37,-4.27,-3.75
12.03,1.75,3.95,-4.37,-4.24,-3.73
12.96,2.06,2.21,-4.37,-3.48,-3.94
12.48,3.21,3.21,-4.37,-2.83,-4.08
12.11,3.41,3.29,-4.37,-2.77,-4.07
10.66,2.53,2.85,-4.37,-2.4,-4.37
8.49,1.4,1.54,-4.37,-1.45,-4.37
