ax,ay,az,gx,gy,gz
19.61,-19.61,-19.61,-4.37,4.37,-4.37
-16.09,-19.61,-16.25,-4.37,4.37,-4.37
-19.61,-19.61,-9.62,-4.37,4.37,-4.37
-19.61,-7.76,15.53,-4.37,4.37,-4.37
-19.61,-9.92,19.61,-4.37,4.37,-4.37
-19.61,-10.82,19.61,-4.37,3.32,-4.37
-19.61,19.2,19.61,1.76,-1.14,-2.28
-13.5,19.61,7.55,4.35,-1.71,3.96
-17.06,5.62,8.89,0.9,-2.77,3.92
-9.91,-6.04,3.39,-1.96,-3.27,1.7
-4.2,-7.78,-2.22,-0.12,-2.35,1.22
-3.94,-1.53,6.6,2.08,-2.1,1.49
-10.16,-3.35,7.63,3.61,-2.98,2.99
-10.34,0.09,8.8,3.52,-4.28,2.85
-11.93,-2.2,8.07,3.14,-4.37,2.73
-7.57,-4.55,6.61,3.59,-4.37,2.86
-3.45,-4.79,5.85,4.37,-4.37,3.08
-0.99,-5.17,6.2,4.19,-4.37,3.29
1.67,-4.91,6.18,3.25,-4.37,3.05
