ax,ay,az,gx,gy,gz
9.71,3.49,0.61,-0.45,-0.37,0.12
8.62,1.51,1.84,-0.81,0.73,-1.01
8.94,2.75,3.12,-1.19,0.93,-1.83
7.83,0.85,4.82,-1.57,-0.29,-1.63
9.11,0.84,4.63,-1.51,-1.58,-1.78
10.25,2.5,3.73,-2.0,-1.65,-2.14
11.79,4.0,3.7,-3.37,-1.26,-3.02
13.28,4.45,2.91,-4.37,-1.0,-4.04
14.23,5.17,2.83,-4.37,-1.13,-4.37
15.05,6.9,1.72,-4.37,-1.15,-4.37
16.66,4.87,0.99,-4.37,-0.97,-4.37
17.09,6.22,0.67,-4.37,-0.63,-4.37
15.46,5.2,1.44,-4.37,-0.16,-4.01
13.08,2.36,2.38,-4.37,0.3,-3.33
10.49,0.76,2.42,-4.37,0.99,-3.0
6.9,0.4,2.45,-4.37,2.11,-2.69
0.51,-1.28,4.02,-3.61,3.11,-2.14
-5.12,-2.18,6.61,-3.0,2.79,-1.87
-10.6,-4.14,6.96,-3.51,1.84,-2.32
-10.97,-5.71,6.13,-3.93,1.25,-2.8
