ax,ay,az,gx,gy,gz
8.84,2.92,2.46,-0.78,-1.14,-0.12
11.23,3.07,3.29,-1.7,-0.54,-0.8
11.02,3.96,6.56,-3.25,-0.55,-1.45
13.49,6.29,9.84,-4.37,-1.41,-2.55
16.91,7.09,10.82,-4.37,-2.33,-3.87
19.61,4.44,6.92,-4.37,-2.59,-4.35
19.61,-5.03,0.16,-4.37,-2.28,-4.37
19.61,-15.37,-5.08,-4.37,-1.25,-4.37
19.61,-13.04,-5.56,-4.37,0.94,-4.37
19.05,-7.47,-3.89,-4.37,2.21,-4.37
11.0,-3.97,-3.48,-4.37,2.29,-4.37
-0.66,-3.91,-1.62,-4.37,2.3,-4.37
-15.67,-7.05,-1.49,-4.37,2.7,-4.37
-19.61,-11.9,-1.16,-4.37,3.08,-4.37
-19.61,-11.86,8.84,-4.37,4.24,-3.96
-19.32,-16.26,19.61,-4.37,4.37,-4.26
-19.24,-19.61,19.61,-4.16,2.43,-4.37
-19.04,-5.72,13.98,1.56,-3.01,-3.39
-7.38,6.22,5.49,4.37,-2.05,-0.92
1.96,17.76,3.52,4.37,-0.09,2.78
