ax,ay,az,gx,gy,gz
12.66,3.56,1.35,-0.74,0.4,-0.07
14.36,0.78,0.16,-1.14,0.86,-0.58
14.44,1.64,1.02,-1.62,1.44,-0.93
15.88,1.62,1.77,-2.2,1.98,-0.57
18.74,1.17,2.16,-2.9,2.39,-0.34
17.7,-0.21,1.19,-3.83,2.08,-0.51
19.61,-2.22,-1.19,-4.37,1.81,-1.01
19.61,-3.81,-2.97,-4.37,3.33,-2.54
19.61,-1.37,-1.73,-4.37,4.37,-4.07
10.59,-1.19,1.29,-4.37,2.93,-1.06
11.18,-3.71,-0.08,-3.29,1.66,-2.76
9.9,-1.72,-2.62,-3.07,2.89,-3.16
1.53,1.33,0.32,-3.66,4.37,-3.6
-7.88,-4.41,1.3,-3.61,2.56,-3.02
-9.22,-7.19,1.59,-2.7,1.77,-3.69
-12.59,-11.82,2.01,-2.18,3.08,-4.37
-19.61,-10.78,5.34,-2.28,3.94,-4.37
-19.61,-11.76,9.53,-3.72,2.81,-4.37
-19.61,-8.35,17.69,-4.37,1.55,-4.37
-19.61,-6.57,19.61,-4.37,0.52,-4.37
