ax,ay,az,gx,gy,gz
11.89,-1.4,-10.38,-0.58,1.05,0.89
9.97,-3.22,-9.19,-0.26,2.15,-0.05
10.23,0.83,-5.9,-0.54,2.47,-0.51
7.48,2.56,-1.78,-1.47,1.68,-0.43
8.41,2.83,-0.0,-2.29,0.68,-0.19
8.66,2.06,0.7,-2.56,0.35,-0.17
10.27,2.97,3.26,-3.23,0.17,-0.88
10.87,3.81,5.13,-4.32,-0.38,-1.77
11.99,2.87,5.03,-4.37,-1.2,-2.46
14.31,1.02,3.07,-4.37,-2.22,-2.51
17.13,-0.56,1.59,-4.37,-2.48,-2.7
19.61,-0.63,1.01,-4.37,-1.98,-2.96
18.75,-1.17,-1.4,-4.37,-2.16,-3.36
15.85,0.04,-3.5,-4.37,-2.99,-4.13
15.12,2.29,-5.61,-4.37,-3.46,-4.37
17.12,4.01,-7.59,-4.37,-2.66,-4.37
16.28,4.44,-8.32,-4.37,-1.15,-4.3
8.84,0.68,-7.54,-4.37,-0.19,-3.15
-1.06,-7.7,-6.44,-4.37,0.6,-2.51
-11.48,-14.58,-3.37,-4.37,2.75,-3.24
