ax,ay,az,gx,gy,gz
10.46,-1.68,-3.38,0.62,-0.38,-0.29
8.93,-0.6,-0.11,-1.67,-0.74,0.11
18.58,-9.98,-7.11,-4.11,0.79,0.04
19.61,-15.44,-8.46,-4.37,3.61,-0.97
19.61,-19.61,-11.66,-4.37,4.37,-2.38
19.61,-17.79,-12.26,-4.37,4.37,-4.08
19.61,-17.45,-14.85,-4.37,4.37,-4.37
16.62,-13.82,-18.62,-4.37,4.37,-4.37
5.42,-15.92,-6.51,-4.37,4.37,-4.37
-11.03,-12.35,-5.43,-4.37,4.37,-4.37
-19.61,-11.28,0.19,-4.37,4.37,-4.37
-19.61,-11.18,3.42,-4.37,4.37,-2.99
-19.61,-8.7,9.48,-4.37,4.37,-2.81
-19.61,-5.6,19.61,-4.37,4.37,-3.6
-19.61,-13.54,19.61,-4.37,1.58,-2.88
-14.2,-6.34,12.87,0.34,-2.98,-2.26
-13.62,3.95,4.75,4.37,-4.37,0.12
-12.57,3.6,3.02,4.37,-4.37,3.41
-14.46,-2.12,4.34,4.37,-4.37,4.37
