ax,ay,az,gx,gy,gz
19.61,3.8,0.8,-4.37,3.18,-4.37
19.08,7.09,3.22,-4.37,3.42,-4.37
16.51,9.76,6.31,-4.37,2.25,-4.37
12.01,6.36,7.47,-4.37,0.36,-3.56
12.33,4.86,6.36,-4.37,-1.03,-2.8
11.15,3.67,3.6,-4.37,-1.33,-2.2
4.21,0.49,2.19,-4.37,-1.21,-2.18
-2.15,-3.21,1.14,-4.37,-1.01,-1.97
-6.46,-10.52,1.27,-4.37,0.19,-1.62
-12.75,-11.28,2.84,-1.53,1.9,-2.18
-18.5,-13.05,4.13,-0.39,3.46,-2.29
-19.61,-8.41,7.99,-0.77,4.37,-3.24
-19.61,-5.83,13.01,-1.95,4.37,-3.97
-19.61,-2.88,15.26,-1.46,4.37,-3.94
-17.88,3.1,14.97,0.47,2.81,-2.37
-10.88,9.38,14.18,1.7,1.01,-0.21
-7.59,4.46,10.99,2.69,-0.36,2.32
-8.79,0.45,9.73,3.38,-0.25,3.51
-11.92,-0.65,10.26,2.88,-0.41,4.0
-14.29,-1.16,10.12,1.42,-1.51,4.12
