ax,ay,az,gx,gy,gz
18.87,-3.73,-7.12,2.1,0.97,-1.39
8.66,-1.87,0.36,0.43,1.46,-1.22
9.62,-6.42,-0.25,-2.09,0.64,-0.63
14.57,-14.32,-5.64,-3.7,1.13,-1.04
19.61,-19.61,-12.11,-4.04,4.0,-2.49
19.32,-19.61,-11.66,-4.37,4.37,-4.37
17.25,-14.5,-9.07,-4.37,4.37,-4.37
17.15,-12.78,-10.08,-4.37,4.37,-4.37
17.29,-10.48,-19.61,-4.37,4.37,-4.37
2.79,-19.58,-3.4,-4.37,4.37,-4.37
-19.61,-19.61,-7.11,-4.37,4.37,-4.37
-19.61,-19.61,-0.6,-4.37,4.37,-2.84
-19.61,-19.61,12.76,-4.37,4.37,-2.75
-19.61,-19.61,19.61,-4.37,4.37,-4.28
-19.61,-9.13,19.61,-0.5,1.9,-4.37
-17.41,19.61,8.83,4.37,-4.23,-2.95
-12.34,15.26,5.38,4.37,-4.37,4.37
-13.66,3.45,3.17,4.37,-4.07,4.37
-18.79,-6.81,5.71,2.4,-3.99,4.37
