ax,ay,az,gx,gy,gz
9.41,4.53,7.81,0.01,-3.41,-0.98
10.17,4.46,4.61,0.44,-2.82,-1.58
13.75,7.25,7.86,0.22,-2.31,-0.99
12.55,9.23,9.77,-1.69,-2.64,-2.06
12.4,10.33,10.32,-4.14,-4.25,-2.86
13.99,12.63,8.19,-4.37,-4.37,-2.87
16.2,13.81,4.75,-4.37,-4.37,-2.07
15.61,12.58,1.75,-4.37,-4.37,-2.33
18.04,10.84,0.4,-4.37,-4.37,-3.6
17.09,7.95,-0.68,-4.37,-4.37,-4.37
14.62,4.15,-2.43,-4.37,-4.37,-4.37
11.35,0.33,-5.07,-4.37,-4.15,-4.37
6.58,-5.26,-7.2,-4.37,-2.06,-4.37
-1.88,-10.21,-6.48,-4.37,0.44,-4.37
-19.61,-19.61,-2.6,-4.37,3.22,-4.37
-19.61,-19.61,14.17,-4.37,4.37,-4.37
-19.61,-19.61,19.56,-4.37,4.37,-3.68
-19.61,-14.92,17.31,-0.12,3.62,-4.37
-18.1,7.12,11.19,4.37,0.91,-2.39
-7.04,7.4,4.05,4.37,-0.13,2.69
