ax,ay,az,gx,gy,gz
14.05,-4.9,5.52,-3.7,-2.58,0.06
19.61,-15.99,-0.5,-4.37,-2.05,-0.46
19.61,-19.61,-5.93,-4.37,0.35,-2.39
19.61,-19.61,-11.52,-4.37,2.44,-3.55
19.61,-18.61,-14.72,-4.37,4.37,-4.37
16.57,-16.59,-14.82,-4.37,4.37,-4.37
1.0,-13.75,-13.43,-4.37,4.37,-4.37
-15.23,-13.39,-9.52,-4.37,4.37,-4.37
-19.61,-10.35,-1.17,-4.37,4.37,-4.37
-19.61,-11.39,11.14,-4.37,4.37,-2.87
-19.61,-6.64,19.61,-4.37,4.37,-3.37
-19.61,-8.64,19.61,-4.37,2.48,-2.43
-19.53,-3.89,17.52,0.93,-2.22,-0.06
-13.47,5.38,5.26,4.37,-3.28,2.75
-12.5,6.25,4.38,4.37,-2.28,4.26
-16.13,2.49,5.74,4.32,-2.3,4.37
-15.55,0.38,6.48,4.37,-2.73,4.37
-14.03,-1.94,5.82,4.37,-3.34,4.37
-11.04,-1.79,5.49,4.37,-3.33,4.37
-7.56,-1.44,6.34,4.37,-2.8,4.37
