ax,ay,az,gx,gy,gz
8.55,1.54,2.33,-0.32,-2.87,-0.09
15.4,-0.4,-2.15,1.48,-0.2,0.2
9.57,5.11,-0.75,1.63,1.3,-0.78
6.79,6.95,0.68,0.28,0.39,-0.88
8.8,6.57,0.26,-0.92,-0.45,-0.51
10.59,5.08,1.32,-1.15,-0.33,-0.22
10.87,5.38,5.09,-1.13,-0.29,-0.33
11.48,6.59,9.49,-2.23,-0.76,-0.47
11.51,4.97,15.27,-4.33,-1.74,-0.96
13.02,1.42,10.84,-4.37,-2.54,-1.63
14.25,-2.26,7.8,-4.37,-2.67,-2.53
14.1,-4.28,5.91,-4.37,-2.31,-3.24
12.33,-3.11,5.37,-4.29,-2.34,-4.14
11.41,-0.31,3.91,-3.85,-2.59,-4.37
10.12,2.94,2.66,-4.01,-2.59,-4.37
9.07,5.87,1.46,-4.37,-2.32,-4.37
7.49,6.92,1.56,-4.37,-1.94,-4.37
5.79,6.99,2.21,-4.37,-1.67,-4.37
1.87,5.14,3.28,-4.37,-2.38,-4.37
-3.82,-1.89,1.53,-4.37,-2.78,-4.37
