ax,ay,az,gx,gy,gz
6.18,9.1,-1.79,0.71,-1.66,1.01
10.91,6.68,-6.09,0.4,-1.01,1.0
9.95,5.87,-4.98,-0.12,0.05,0.22
8.72,6.05,-4.02,-0.99,0.45,-0.22
7.03,7.54,-2.41,-2.28,-0.3,-0.34
8.7,8.49,-1.63,-3.81,-1.49,-0.37
11.2,8.71,-0.6,-4.37,-2.01,-0.63
12.59,6.9,0.52,-4.37,-2.22,-0.94
13.73,5.76,1.04,-4.37,-2.55,-1.51
14.13,5.86,-0.26,-4.37,-2.83,-1.59
15.13,6.49,0.09,-4.37,-2.84,-1.58
15.22,5.84,-0.68,-4.37,-2.85,-1.95
15.41,3.77,-1.49,-4.37,-2.77,-2.09
14.5,2.14,-0.03,-4.37,-2.75,-2.0
13.25,1.79,0.14,-4.37,-2.72,-2.26
14.27,2.66,0.5,-4.37,-1.68,-3.07
11.49,2.81,1.03,-4.37,-0.1,-3.37
4.62,-0.74,3.56,-4.37,-0.01,-3.26
-3.71,-8.57,4.64,-4.37,-0.58,-3.21
-10.84,-12.82,4.72,-4.37,0.55,-4.26
