ax,ay,az,gx,gy,gz
19.61,-19.61,-15.25,-4.37,3.81,-2.66
18.92,-19.61,-17.41,-4.37,4.37,-4.07
5.14,-17.04,-14.92,-4.37,4.37,-4.37
-14.51,-7.44,-7.18,-4.37,4.37,-4.37
-19.61,-5.96,1.16,-4.37,4.37,-4.37
-19.61,-3.75,19.61,-4.37,4.37,-4.25
-19.61,-2.93,19.61,-4.37,4.37,-4.18
-19.61,-4.85,19.61,-4.37,2.68,-4.33
-11.03,9.68,13.01,-0.48,-2.38,-1.79
-5.32,18.04,5.52,1.12,-2.95,2.03
-11.62,5.65,7.53,1.59,-2.92,4.37
-10.55,-3.48,6.7,0.52,-2.89,3.65
-9.62,-5.95,6.24,-0.3,-3.51,2.24
-8.15,-10.14,5.91,0.84,-4.03,1.86
-6.65,-8.84,5.88,2.87,-4.37,1.76
-6.37,-7.39,6.15,3.73,-4.37,1.59
-6.16,-3.78,7.63,4.37,-4.37,1.32
-6.88,-1.91,8.47,4.37,-4.37,1.6
-6.28,-1.99,8.39,4.37,-4.37,2.0
