ax,ay,az,gx,gy,gz
17.55,-0.26,-7.29,3.23,-0.59,-1.58
12.06,-0.15,4.37,3.03,0.35,-0.49
14.38,-7.88,-0.99,-0.75,0.87,-0.62
19.61,-15.72,-5.19,-4.29,2.48,-0.82
19.61,-19.61,-13.04,-4.37,4.37,-1.88
19.61,-19.61,-15.67,-4.37,4.37,-4.37
18.78,-19.61,-15.78,-4.37,4.37,-4.37
13.56,-19.61,-19.61,-4.37,4.37,-4.37
-7.43,-17.53,-10.26,-4.37,4.37,-4.37
-19.61,-18.72,-7.39,-4.37,4.37,-4.37
-19.61,-14.68,1.27,-4.37,4.37,-4.37
-19.61,-11.97,14.43,-4.37,4.37,-3.98
-19.61,-9.09,19.61,-4.37,4.37,-4.29
-19.61,-9.37,19.61,-4.37,-0.86,-3.59
-16.4,1.48,10.25,0.63,-4.37,-1.55
-12.12,5.25,2.66,4.37,-4.37,2.25
-11.21,-0.02,2.35,4.37,-4.37,4.37
-11.53,-2.0,5.23,4.37,-4.29,4.23
-13.52,-3.76,7.55,2.46,-4.24,2.25
