ax,ay,az,gx,gy,gz
12.4,4.42,4.82,0.42,-0.67,0.13
10.9,5.85,4.41,-0.03,-1.23,0.35
11.21,5.26,2.4,-0.73,-1.56,0.29
11.66,3.22,0.62,-0.93,-1.18,0.13
11.62,2.32,0.19,-0.58,-0.52,-0.06
10.97,3.22,1.25,-0.33,-0.37,0.11
10.72,4.05,1.18,-0.41,-0.7,0.4
9.52,3.39,1.57,-0.71,-1.2,0.36
10.95,4.36,2.04,-0.89,-1.06,0.09
9.41,4.71,1.06,-1.59,-0.72,0.39
10.46,3.17,0.9,-2.2,-0.73,-0.19
12.39,1.43,0.33,-2.37,-0.59,-0.5
14.26,0.77,0.08,-2.63,0.17,-0.97
12.43,2.63,2.65,-3.46,0.34,-1.4
12.02,2.43,3.62,-4.37,-0.62,-1.7
15.54,1.25,0.76,-4.37,-0.87,-2.59
18.59,-1.11,-1.19,-4.37,0.2,-3.37
15.66,0.11,-0.3,-4.37,1.45,-3.91
14.83,2.86,2.16,-4.37,1.91,-4.01
13.06,4.35,2.68,-4.37,1.86,-4.12
