ax,ay,az,gx,gy,gz
9.91,3.66,-0.4,-1.02,0.45,-1.2
9.21,3.45,0.53,-1.0,0.66,-1.06
9.23,4.39,0.82,-0.95,0.28,-1.04
10.62,3.34,0.45,-0.92,0.17,-1.28
11.93,4.48,0.34,-1.37,0.49,-1.46
11.81,5.88,1.79,-2.24,0.78,-1.44
12.57,6.24,3.22,-3.34,0.82,-1.28
14.52,5.69,3.25,-4.37,0.93,-1.13
17.69,4.53,2.98,-4.37,1.06,-0.99
19.61,2.19,1.77,-4.37,1.71,-1.28
19.61,1.92,1.9,-4.37,2.92,-2.19
19.61,2.22,3.62,-4.37,1.47,-0.59
19.61,0.3,1.8,-3.89,0.29,-1.56
19.61,-2.66,-2.2,-3.39,0.58,-2.37
17.29,-2.75,-7.03,-4.19,2.93,-3.7
8.14,-1.97,-5.21,-4.37,4.37,-4.37
-4.27,-9.48,-2.53,-4.37,3.22,-3.76
-6.62,-13.37,-0.55,-3.27,3.25,-4.37
-19.61,-14.3,-1.47,-2.5,4.07,-4.37
-19.61,-15.56,3.27,-3.75,4.37,-4.37
