ax,ay,az,gx,gy,gz
15.85,-19.49,-7.07,-4.08,4.37,-4.37
11.05,-16.14,-6.09,-4.37,4.37,-4.37
3.75,-11.32,-3.97,-4.37,4.37,-4.37
-11.41,-7.64,-0.89,-4.37,4.37,-4.37
-19.61,-3.64,2.18,-4.37,4.37,-4.37
-19.61,-2.25,10.53,-4.37,4.37,-4.37
-19.61,-6.98,19.61,-4.37,4.37,-4.37
-19.61,-11.33,19.61,-4.37,4.37,-4.37
-16.64,-8.88,19.61,-2.38,-0.89,-3.06
-11.18,4.11,9.31,3.17,-3.8,-0.02
-7.83,10.5,3.41,4.37,-3.75,3.11
-9.0,3.65,5.79,3.74,-3.41,4.24
-11.81,-0.15,6.17,2.48,-3.69,3.55
-11.34,-5.66,6.79,1.61,-4.24,2.82
-10.27,-7.67,6.7,2.5,-4.37,2.52
-8.6,-8.54,5.78,4.07,-4.37,2.59
-5.93,-5.84,4.89,4.37,-4.37,2.14
-4.44,-6.09,4.96,4.37,-4.37,1.99
-2.06,-3.81,4.94,4.37,-4.37,1.81
