ax,ay,az,gx,gy,gz
11.84,4.84,2.48,-2.08,-0.33,-0.23
12.69,4.37,2.32,-2.79,-0.69,-0.47
16.08,2.68,0.65,-3.28,-0.48,-0.64
16.31,1.72,0.12,-3.67,0.71,-0.71
15.37,0.52,0.47,-4.37,1.45,-0.84
16.5,0.47,0.82,-4.37,1.82,-1.63
13.83,1.87,1.33,-4.37,0.81,-0.97
14.51,-0.26,-1.49,-4.37,0.23,-0.89
18.84,-1.24,-3.26,-4.37,1.67,-1.83
15.84,-2.43,-1.6,-4.37,3.18,-2.35
8.38,0.03,2.48,-4.11,2.03,-1.82
8.12,-0.95,1.84,-3.08,0.24,-1.71
10.79,-0.48,-0.95,-3.15,1.25,-2.68
9.22,-3.12,-2.37,-3.95,4.37,-3.62
-0.8,-0.06,2.99,-4.04,4.37,-4.21
-8.64,-3.11,5.43,-3.14,1.41,-2.0
-3.71,-6.78,1.64,-1.74,1.18,-2.93
-8.08,-6.19,1.86,-1.63,3.5,-3.73
-16.44,-6.55,5.26,-2.04,3.98,-4.37
-19.61,-4.29,9.5,-3.33,2.76,-4.37
