ax,ay,az,gx,gy,gz
16.51,-3.35,2.09,-4.16,1.26,-1.94
18.16,-1.7,1.7,-4.37,1.73,-2.72
16.08,-4.84,1.76,-4.37,1.99,-3.6
13.32,-2.82,2.0,-4.37,1.71,-4.37
12.26,-0.47,2.93,-4.37,0.02,-3.82
13.36,-1.07,1.39,-3.61,-0.47,-4.2
14.65,0.89,-0.87,-4.03,0.75,-4.14
12.5,0.27,-2.05,-4.37,2.86,-4.37
6.01,-3.28,0.05,-4.37,2.98,-4.37
-1.39,-5.99,3.08,-3.66,1.47,-3.47
-1.77,-2.79,2.28,-3.67,1.58,-3.97
-6.67,-5.8,1.33,-4.37,2.94,-4.37
-13.9,-11.68,2.85,-4.37,4.01,-4.37
-19.61,-15.46,9.01,-4.37,4.01,-4.37
-19.61,-14.21,19.33,-4.37,2.78,-4.37
-19.17,-11.48,19.61,-2.67,1.76,-4.37
