ax,ay,az,gx,gy,gz
9.67,4.75,1.3,1.07,-0.22,0.38
10.65,3.54,1.07,0.25,0.01,-0.19
14.15,1.86,0.59,-0.74,0.9,-1.24
13.06,2.3,3.01,-2.11,1.01,-1.99
17.14,1.06,3.97,-4.21,-0.26,-2.59
19.61,0.17,1.18,-4.37,-0.58,-3.27
19.61,0.15,-0.0,-4.37,-0.18,-3.91
18.34,0.89,1.61,-4.37,-0.53,-4.37
16.57,3.32,0.03,-4.37,-1.37,-4.37
14.83,1.51,-3.09,-4.37,-1.38,-4.22
11.18,-0.95,-4.57,-4.37,-0.25,-3.87
8.1,-4.41,-5.7,-4.37,2.06,-3.59
2.7,-7.67,-5.2,-4.37,4.37,-3.8
-8.77,-9.68,0.49,-4.37,4.09,-2.92
-19.61,-11.71,2.35,-4.07,2.09,-1.8
-19.61,-19.13,6.93,-2.04,1.62,-1.79
-19.61,-13.2,12.52,-2.63,3.77,-3.04
-19.61,-5.53,19.61,-4.37,4.37,-3.71
-19.61,-6.37,19.61,-4.37,4.37,-3.63
-19.31,-4.3,17.2,2.29,0.2,-1.38
