ax,ay,az,gx,gy,gz
13.46,1.48,0.41,-0.71,0.08,-0.77
13.5,0.86,0.84,-0.48,0.25,-0.32
13.81,1.3,1.63,-1.34,0.21,-1.35
15.67,2.61,1.41,-2.94,0.69,-2.7
17.55,2.09,-0.15,-4.25,1.5,-3.09
16.22,3.68,0.06,-4.37,2.02,-3.21
13.3,4.81,1.83,-4.37,0.91,-2.04
14.77,3.11,2.92,-4.37,-0.59,-1.03
14.16,2.31,0.49,-4.37,-1.37,-1.35
17.31,3.47,-3.84,-4.37,0.41,-1.68
15.1,-0.02,-4.69,-4.37,4.17,-3.19
2.81,0.47,1.96,-4.37,4.37,-2.88
-1.79,-1.15,4.85,-3.56,1.44,-1.61
1.56,-1.61,2.6,-2.62,1.15,-2.12
0.13,-4.45,0.6,-2.75,3.31,-3.06
