ax,ay,az,gx,gy,gz
19.61,-2.79,2.32,-4.37,-4.37,-4.37
19.61,-2.87,3.55,-4.37,-4.37,-4.07
18.33,-7.25,0.01,-4.37,-4.37,-4.37
19.61,-9.21,-7.18,-4.37,-2.49,-4.37
1.65,-13.78,-7.65,-4.37,-0.06,-4.37
-17.16,-19.61,-3.85,-4.37,3.07,-4.37
-19.61,-19.61,9.85,-4.37,4.37,-4.37
-19.61,-19.61,19.61,-4.37,4.37,-4.37
-19.61,-5.63,17.53,0.28,2.93,-4.37
-18.61,19.61,18.09,4.37,3.29,-1.58
-19.61,19.61,18.91,2.5,0.09,1.63
-13.19,5.94,12.84,-2.01,-2.3,4.11
-4.49,-16.67,14.07,-2.99,-1.66,2.67
0.62,-15.44,10.63,-0.7,-1.23,1.71
3.42,-7.97,12.63,0.77,-0.09,1.09
-1.96,-2.57,12.27,1.57,0.71,1.02
-10.25,-2.53,11.58,2.17,0.92,2.25
-8.23,-4.01,12.4,3.68,0.88,3.28
-9.14,-4.1,11.82,4.37,0.92,3.94
-8.65,-3.22,11.1,4.37,0.98,4.37
