ax,ay,az,gx,gy,gz
10.34,4.87,-0.89,1.88,-0.74,-0.23
14.04,1.52,-0.74,1.57,1.37,-1.29
8.07,5.19,1.81,1.1,2.19,-1.72
5.88,6.07,4.06,0.1,-0.12,-0.7
11.07,5.07,1.95,-0.74,-1.57,-0.46
11.74,5.76,3.1,-1.82,-1.43,-1.05
11.17,6.56,5.89,-3.63,-2.01,-1.45
12.52,5.15,5.45,-4.37,-3.1,-1.81
14.14,4.12,3.26,-4.37,-3.65,-2.58
15.65,3.7,1.47,-4.37,-3.37,-3.08
15.06,3.71,0.3,-4.37,-3.03,-3.23
13.79,4.38,-0.44,-4.37,-2.72,-3.76
12.11,3.68,-1.18,-4.37,-2.19,-4.14
9.62,1.24,-1.37,-4.37,-1.37,-4.37
5.66,-0.49,-0.06,-4.37,-0.56,-4.37
-0.07,-4.65,0.84,-4.37,-0.53,-4.37
-7.49,-6.01,3.0,-4.37,-0.41,-4.37
-14.49,-6.46,7.71,-4.37,-0.1,-4.37
-19.61,-3.67,14.76,-4.37,2.32,-4.37
-19.61,-3.8,19.61,-4.37,4.37,-4.37
