ax,ay,az,gx,gy,gz
19.52,-19.61,-19.61,-4.18,4.37,-4.37
9.72,-18.45,-12.56,-4.37,4.37,-4.37
1.02,-11.3,-6.02,-4.37,4.37,-4.37
-13.91,-5.34,0.31,-4.37,4.37,-4.37
-19.61,-10.33,3.39,-4.37,4.37,-4.37
-19.61,-12.87,15.0,-4.37,4.37,-3.84
-19.61,-3.59,19.61,-4.37,4.37,-4.17
-19.61,-14.33,19.61,-4.37,4.37,-4.37
-15.93,-13.73,19.61,-2.07,-1.2,-2.97
-10.58,6.52,6.84,4.37,-2.84,-0.03
-8.48,15.58,1.93,4.37,-2.04,3.58
-12.66,-1.73,4.97,3.69,-2.93,4.37
-15.7,-2.8,7.98,1.0,-3.87,3.03
-13.03,-9.55,6.96,1.24,-4.37,2.28
-11.82,-9.13,6.52,3.43,-4.37,2.23
-8.26,-5.14,5.89,4.37,-4.37,2.22
-6.27,-4.88,4.85,4.37,-4.37,2.41
-2.6,-4.18,5.27,4.37,-4.37,2.09
-0.23,-3.62,3.68,4.37,-4.37,1.97
