ax,ay,az,gx,gy,gz
6.53,-3.84,-3.24,0.31,-3.44,1.34
19.61,-1.21,-7.89,0.52,-0.15,-0.81
5.69,5.07,0.75,-0.03,0.07,-0.3
12.29,2.14,-2.63,-1.41,-0.59,-0.19
12.9,0.81,-2.46,-1.72,0.42,-0.11
12.97,-0.09,-1.87,-1.64,1.01,-0.27
15.01,-1.22,-1.85,-1.65,2.1,-0.43
15.25,-1.32,-0.54,-2.48,3.16,-0.95
14.26,-2.12,0.29,-3.72,3.59,-0.96
15.83,-6.1,-1.47,-4.37,3.66,-0.77
19.61,-14.7,-8.44,-4.37,4.37,-1.58
19.25,-10.38,-7.11,-4.37,4.37,-3.2
17.31,-14.14,-1.98,-4.37,4.37,-4.37
16.45,-6.81,-3.95,-4.37,4.37,-4.37
13.89,-9.15,-5.9,-4.37,4.37,-4.37
8.96,-13.09,-8.39,-4.37,4.37,-4.37
-1.67,-15.02,-9.79,-4.37,4.37,-4.37
-19.61,-17.65,-7.35,-4.37,4.37,-4.37
-19.61,-13.86,-0.81,-4.37,4.37,-4.23
