ax,ay,az,gx,gy,gz
11.37,3.86,1.18,-1.5,0.78,-0.63
10.74,3.18,2.93,-1.95,1.01,-1.48
11.8,3.73,3.62,-3.03,0.55,-2.04
14.11,2.66,1.43,-4.11,1.0,-2.7
14.0,4.38,2.43,-4.37,1.31,-2.96
11.46,4.2,4.3,-4.37,0.41,-2.55
14.57,4.86,3.64,-4.37,-0.31,-2.75
16.85,4.18,0.32,-4.37,0.09,-2.46
15.4,1.58,-1.99,-4.37,1.77,-3.11
10.46,2.47,0.8,-4.37,1.69,-1.96
8.88,1.0,2.9,-3.25,0.65,-1.6
8.14,1.91,2.53,-2.6,0.37,-1.77
6.56,2.06,0.11,-3.9,1.39,-2.47
4.79,0.14,0.62,-4.37,2.87,-3.31
0.97,-4.9,2.53,-4.06,2.67,-3.1
-2.38,-6.38,3.12,-2.1,2.35,-2.87
-6.11,-5.9,2.15,-2.19,3.03,-3.45
-11.08,-8.64,2.05,-2.98,3.71,-4.08
-16.75,-11.64,5.01,-3.46,3.86,-4.37
-19.61,-13.68,10.47,-4.34,2.48,-4.37
