ax,ay,az,gx,gy,gz
9.04,-2.99,6.76,-1.31,-1.88,0.3
10.28,-2.49,3.81,-0.33,-1.68,0.11
9.71,-1.16,2.48,0.63,-1.23,-0.18
9.65,1.57,1.57,1.05,-0.89,-0.53
10.05,3.96,0.5,0.85,-0.6,-0.75
9.94,5.02,0.04,0.36,-0.4,-0.88
9.72,5.91,0.14,-0.14,-0.41,-0.75
9.72,6.39,0.47,-0.49,-0.27,-0.67
9.92,7.05,0.38,-0.7,-0.07,-0.56
10.28,6.07,0.16,-0.73,0.11,-0.41
9.86,5.7,0.74,-0.82,0.19,-0.25
9.55,5.34,-0.15,-0.81,0.32,-0.12
9.05,4.45,0.31,-0.71,0.3,0.08
8.46,3.94,0.72,-0.46,0.33,0.1
8.24,3.8,0.95,-0.23,0.23,0.15
8.5,3.86,1.18,-0.15,0.13,0.12
8.54,3.67,0.92,-0.15,0.2,-0.03
8.2,3.82,0.83,-0.19,0.29,-0.18
8.12,4.28,1.29,-0.33,0.22,-0.28
8.18,4.11,1.22,-0.45,-0.01,-0.32
