ax,ay,az,gx,gy,gz
9.7,0.46,2.2,1.8,-0.4,0.55
11.68,1.28,0.07,2.4,1.59,0.09
9.15,6.46,2.28,1.22,2.67,-0.95
4.87,7.12,4.81,-1.14,1.45,-0.44
7.01,3.89,4.84,-2.2,-0.26,-0.22
9.73,3.42,4.18,-2.02,-0.5,0.02
10.26,2.04,5.41,-1.42,-0.28,-0.16
9.89,2.43,6.92,-1.09,-0.42,-0.51
10.22,3.48,7.73,-1.71,-0.8,-0.93
10.67,4.18,8.35,-3.05,-1.34,-0.82
11.24,2.74,8.81,-4.37,-1.84,-1.23
12.7,1.31,10.05,-4.37,-2.03,-1.72
14.03,-0.46,8.86,-4.37,-2.53,-2.11
14.0,-0.75,6.22,-4.37,-2.8,-2.5
13.26,-0.48,4.13,-4.37,-2.89,-3.14
12.14,-0.89,1.07,-4.37,-2.66,-3.53
12.02,-1.1,-0.32,-4.37,-2.03,-3.86
10.99,0.25,-0.74,-4.36,-1.26,-4.37
9.14,1.56,-0.04,-4.37,-0.82,-4.37
7.15,3.67,1.13,-4.37,-0.94,-4.37
