ax,ay,az,gx,gy,gz
15.76,1.47,3.92,-1.24,-0.37,-1.22
15.29,4.07,7.52,-2.9,0.63,-2.04
16.51,5.12,10.36,-4.37,0.26,-2.62
19.03,3.71,9.82,-4.37,-0.16,-3.19
19.61,2.06,7.14,-4.37,-0.42,-3.47
19.61,-2.12,4.78,-4.37,-0.24,-4.09
19.32,-6.87,2.99,-4.37,-0.11,-4.37
17.62,-6.42,1.09,-4.37,0.17,-4.37
14.91,-4.81,-1.47,-4.37,0.61,-4.37
6.95,-4.54,-3.07,-4.37,1.17,-4.37
-6.11,-7.02,-2.53,-4.37,2.07,-4.37
-18.73,-13.47,-1.5,-4.37,3.96,-4.37
-19.61,-17.51,3.1,-4.37,4.37,-4.37
-19.61,-19.61,16.93,-4.37,4.37,-4.37
-19.61,-17.87,19.61,-3.8,4.12,-4.37
-19.16,1.74,19.61,0.07,1.56,-4.34
-9.56,18.92,19.61,1.22,0.1,-2.02
-5.86,16.45,15.0,-0.32,-2.07,1.79
-6.14,6.7,6.43,-0.74,-3.63,2.02
-6.4,-8.43,2.46,0.42,-3.85,3.85
