time,ax,ay,az,gx,gy,gz,label
1770088399.101394,6.31,3.34,-4.6,0.35,-0.12,-0.31,5
1770088399.1042151,6.11,3.48,-4.15,0.36,-0.13,-0.31,5
1770088399.106924,5.96,3.85,-3.82,0.36,-0.16,-0.29,5
1770088399.112351,5.79,4.26,-3.55,0.35,-0.22,-0.27,5
1770088399.115188,5.72,4.71,-3.41,0.31,-0.29,-0.24,5
1770088399.1179368,5.63,5.1,-3.28,0.28,-0.35,-0.2,5
1770088399.1207318,5.6,5.39,-3.45,0.23,-0.42,-0.16,5
1770088399.126216,5.66,5.53,-3.49,0.18,-0.5,-0.12,5
1770088399.128843,5.68,5.71,-3.75,0.14,-0.55,-0.06,5
1770088399.1317818,5.58,5.68,-4.19,0.1,-0.57,-0.01,5
1770088399.137196,5.55,5.72,-4.67,0.07,-0.57,0.03,5
1770088399.1400058,5.9,5.63,-4.86,0.03,-0.58,0.06,5
1770088399.144407,6.11,5.46,-5.11,-0.02,-0.56,0.07,5
1770088399.147228,6.52,5.11,-5.92,-0.19,-0.45,0.03,5
1770088399.1526809,6.3,5.04,-6.18,-0.23,-0.41,0.0,5
1770088399.155444,6.43,5.22,-6.25,-0.24,-0.36,-0.01,5
1770088399.158198,6.66,5.22,-6.36,-0.22,-0.33,-0.03,5
1770088399.1636631,7.13,5.35,-6.3,-0.18,-0.27,-0.05,5
1770088399.16649,6.84,5.37,-6.4,-0.13,-0.23,-0.05,5
1770088399.169271,6.33,5.49,-6.47,-0.09,-0.18,-0.02,5
1770088399.1747031,6.18,5.54,-6.34,-0.05,-0.13,-0.02,5
1770088399.1775072,6.69,5.45,-5.94,0.01,-0.1,-0.03,5
1770088399.1802611,6.51,5.34,-5.46,0.05,-0.08,-0.05,5
1770088399.183058,6.26,5.26,-5.29,0.09,-0.1,-0.06,5
1770088399.190219,6.06,5.19,-4.99,0.11,-0.12,-0.06,5
1770088399.192866,5.71,5.67,-3.69,0.09,-0.34,-0.01,5
1770088399.195648,5.62,5.65,-3.6,0.07,-0.41,0.02,5
1770088399.1985128,5.49,5.64,-3.56,0.04,-0.47,0.05,5
1770088399.203936,5.41,5.58,-3.65,0.01,-0.54,0.08,5
1770088399.206792,5.25,5.44,-3.72,-0.02,-0.59,0.11,5
1770088399.2095098,5.28,5.43,-3.86,-0.05,-0.64,0.14,5
1770088399.214933,5.45,5.41,-3.99,-0.07,-0.67,0.17,5
1770088399.217721,5.6,5.47,-4.02,-0.08,-0.7,0.19,5
1770088399.220482,5.63,5.48,-4.05,-0.09,-0.73,0.23,5
1770088399.223417,5.49,5.41,-4.16,-0.1,-0.75,0.26,5
1770088399.228715,5.27,5.24,-4.12,-0.12,-0.76,0.29,5
1770088399.2315772,5.07,5.12,-4.07,-0.12,-0.79,0.31,5
1770088399.236002,4.96,5.01,-3.97,-0.12,-0.8,0.33,5
1770088399.238826,4.66,4.76,-3.66,-0.07,-1.01,0.32,5
1770088399.244253,4.46,4.68,-3.73,-0.04,-1.06,0.31,5
1770088399.24702,4.42,4.63,-3.88,-0.01,-1.1,0.31,5
1770088399.249849,4.35,4.59,-4.02,0.02,-1.13,0.3,5
1770088399.255317,4.34,4.61,-4.24,0.05,-1.16,0.29,5
1770088399.2580822,4.33,4.65,-4.42,0.09,-1.19,0.27,5
1770088399.260906,4.41,4.73,-4.62,0.12,-1.2,0.26,5
1770088399.263658,4.39,4.77,-4.72,0.14,-1.2,0.25,5
1770088399.269098,4.39,4.82,-4.81,0.18,-1.2,0.25,5
1770088399.271843,4.3,4.84,-4.82,0.21,-1.2,0.23,5
1770088399.274663,4.2,4.88,-4.83,0.21,-1.21,0.23,5
1770088399.27747,3.98,4.94,-4.64,0.21,-1.22,0.22,5
1770088399.2828648,3.78,5.03,-4.46,0.21,-1.24,0.21,5
1770088399.287404,3.59,5.14,-4.24,0.21,-1.28,0.21,5
1770088399.290362,3.22,5.89,-3.72,0.18,-1.6,0.32,5
1770088399.293013,3.31,6.1,-3.87,0.13,-1.69,0.36,5
1770088399.298389,3.46,6.28,-4.23,0.08,-1.75,0.4,5
1770088399.301179,3.61,6.37,-4.59,-0.02,-1.8,0.44,5
1770088399.304024,3.82,6.36,-5.18,-0.13,-1.81,0.48,5
1770088399.306849,3.9,6.27,-5.48,-0.24,-1.8,0.51,5
1770088399.312158,3.99,6.04,-5.94,-0.36,-1.78,0.54,5
1770088399.3150542,4.13,5.79,-5.95,-0.45,-1.75,0.57,5
1770088399.317822,4.17,5.48,-6.21,-0.56,-1.7,0.58,5
1770088399.3235788,4.21,5.1,-6.14,-0.66,-1.66,0.57,5
1770088399.326231,4.22,4.74,-6.11,-0.75,-1.63,0.55,5
1770088399.328782,4.33,4.45,-6.09,-0.81,-1.61,0.52,5
1770088399.333562,4.26,4.28,-6.08,-0.84,-1.6,0.49,5
1770088399.33874,4.19,3.25,-6.81,-0.64,-1.52,0.26,5
1770088399.341635,4.48,3.29,-6.83,-0.53,-1.51,0.22,5
1770088399.3443289,4.72,3.36,-6.61,-0.42,-1.5,0.17,5
1770088399.347488,4.81,3.26,-6.39,-0.32,-1.51,0.11,5
1770088399.352532,4.85,3.18,-6.22,-0.24,-1.52,0.04,5
1770088399.355408,4.87,3.08,-6.07,-0.16,-1.55,-0.05,5
1770088399.3582,4.84,3.13,-5.93,-0.1,-1.6,-0.12,5
1770088399.363612,4.86,3.24,-5.73,-0.03,-1.65,-0.18,5
1770088399.366406,4.92,3.55,-5.64,0.04,-1.72,-0.22,5
1770088399.369172,4.98,3.84,-5.47,0.1,-1.77,-0.24,5
1770088399.3745668,4.98,4.28,-5.33,0.14,-1.83,-0.24,5
1770088399.3773818,4.93,4.57,-5.3,0.16,-1.89,-0.22,5
1770088399.381309,4.67,4.53,-4.95,0.19,-1.97,-0.2,5
1770088399.384108,4.35,4.29,-4.17,0.21,-2.47,-0.18,5
1770088399.389455,4.47,4.07,-4.19,0.2,-2.58,-0.2,5
1770088399.392499,4.69,3.89,-4.21,0.2,-2.7,-0.23,5
1770088399.3951092,4.87,3.63,-4.32,0.21,-2.81,-0.26,5
1770088399.400605,4.96,3.51,-4.36,0.23,-2.9,-0.3,5
1770088399.403392,5.16,3.42,-4.48,0.23,-2.98,-0.35,5
1770088399.406451,5.32,3.37,-4.7,0.24,-3.04,-0.38,5
1770088399.4203022,5.47,3.28,-4.96,0.26,-3.1,-0.42,5
1770088399.4204218,5.58,3.17,-5.14,0.3,-3.14,-0.45,5
1770088399.4214568,5.58,3.08,-5.28,0.34,-3.17,-0.49,5
1770088399.421555,5.56,2.89,-5.27,0.37,-3.19,-0.52,5
1770088399.4270778,5.51,2.88,-5.28,0.4,-3.22,-0.55,5
1770088399.430805,5.52,2.85,-5.2,0.43,-3.25,-0.6,5
1770088399.4343371,5.33,2.84,-4.37,0.51,-3.52,-0.74,5
1770088399.435246,5.31,2.72,-4.33,0.53,-3.6,-0.78,5
1770088399.440701,5.21,2.58,-4.24,0.54,-3.69,-0.81,5
1770088399.443438,5.19,2.39,-4.27,0.57,-3.78,-0.85,5
1770088399.446218,5.2,2.23,-4.28,0.59,-3.87,-0.88,5
1770088399.4490502,5.25,2.01,-4.2,0.62,-3.96,-0.93,5
1770088399.4545228,5.26,1.83,-4.13,0.65,-4.05,-0.97,5
1770088399.457391,5.35,1.72,-4.19,0.69,-4.15,-1.03,5
1770088399.46015,5.44,1.57,-4.1,0.73,-4.24,-1.09,5
1770088399.46558,5.54,1.48,-4.12,0.77,-4.34,-1.15,5
1770088399.468386,5.65,1.44,-4.23,0.8,-4.37,-1.21,5
1770088399.4712389,5.69,1.38,-4.32,0.84,-4.37,-1.27,5
1770088399.475422,5.68,1.31,-4.53,0.87,-4.37,-1.32,5
1770088399.480865,5.21,1.18,-5.6,1.03,-4.37,-1.53,5
1770088399.483638,5.1,1.16,-5.88,1.07,-4.37,-1.56,5
1770088399.4864378,4.98,1.16,-6.08,1.08,-4.37,-1.59,5
1770088399.491935,4.9,1.25,-6.15,1.1,-4.37,-1.6,5
1770088399.4946828,4.77,1.34,-6.35,1.1,-4.37,-1.6,5
1770088399.4974878,4.72,1.56,-6.56,1.08,-4.37,-1.58,5
1770088399.500277,4.69,1.81,-6.85,1.04,-4.37,-1.55,5
1770088399.505762,4.75,2.06,-7.26,0.97,-4.37,-1.51,5
1770088399.508513,4.79,2.36,-7.57,0.88,-4.37,-1.45,5
1770088399.511286,4.88,2.71,-8.05,0.77,-4.37,-1.37,5
1770088399.516692,4.95,3.07,-8.52,0.63,-4.37,-1.28,5
