time,ax,ay,az,gx,gy,gz,label
1769500108.012691,6.0,2.6,6.19,-0.15,-0.05,-0.42,5
1769500108.015415,5.95,2.45,5.59,-0.12,0.01,-0.4,5
1769500108.0181482,6.06,2.32,5.74,-0.09,0.09,-0.4,5
1769500108.021031,6.2,2.37,6.09,-0.07,0.1,-0.39,5
1769500108.023714,6.26,2.11,6.39,-0.08,0.07,-0.42,5
1769500108.026476,6.22,2.3,6.06,-0.05,0.02,-0.42,5
1769500108.031906,6.29,2.48,6.66,-0.01,-0.22,-0.41,5
1769500108.034696,5.94,2.4,6.0,-0.0,-0.17,-0.4,5
1769500108.037515,6.0,2.2,5.89,0.02,-0.18,-0.42,5
1769500108.040241,5.86,2.06,5.99,0.03,-0.16,-0.43,5
1769500108.0429351,5.88,2.18,5.95,0.05,-0.16,-0.45,5
1769500108.0457542,5.83,2.22,5.84,0.07,-0.16,-0.45,5
1769500108.048467,5.86,2.27,5.9,0.09,-0.17,-0.44,5
1769500108.051297,5.79,2.05,5.83,0.11,-0.15,-0.44,5
1769500108.053979,5.8,1.94,5.89,0.12,-0.17,-0.46,5
1769500108.056782,5.77,1.93,5.89,0.14,-0.17,-0.47,5
1769500108.059512,5.69,1.86,5.85,0.16,-0.14,-0.48,5
1769500108.062331,5.72,1.98,5.87,0.17,-0.14,-0.48,5
1769500108.065064,5.69,1.8,5.8,0.19,-0.14,-0.49,5
1769500108.067858,5.61,1.79,5.87,0.2,-0.14,-0.51,5
1769500108.070497,5.57,1.74,5.75,0.21,-0.13,-0.51,5
1769500108.0760891,5.55,1.7,5.83,0.23,-0.13,-0.53,5
1769500108.0788648,5.5,1.62,5.76,0.24,-0.12,-0.54,5
1769500108.0816598,5.45,1.56,5.82,0.24,-0.11,-0.55,5
1769500108.084301,5.35,1.47,6.09,0.28,-0.12,-0.55,5
1769500108.087106,5.39,1.32,5.83,0.29,-0.12,-0.55,5
1769500108.0899289,5.15,1.18,6.02,0.29,-0.12,-0.57,5
1769500108.092652,5.15,0.99,6.09,0.31,-0.12,-0.57,5
1769500108.0953972,5.11,0.89,6.13,0.31,-0.12,-0.58,5
1769500108.098184,5.01,0.68,6.27,0.32,-0.12,-0.58,5
1769500108.100971,4.93,0.47,6.4,0.34,-0.13,-0.58,5
1769500108.103631,4.88,0.26,6.54,0.37,-0.14,-0.6,5
1769500108.106525,4.83,-0.15,6.63,0.4,-0.14,-0.62,5
1769500108.109264,4.71,-0.37,6.82,0.45,-0.17,-0.63,5
1769500108.1120288,4.45,-0.65,7.15,0.53,-0.19,-0.63,5
1769500108.1174452,4.46,-1.11,7.35,0.61,-0.21,-0.63,5
1769500108.120152,4.39,-1.6,7.69,0.7,-0.22,-0.61,5
1769500108.1230268,4.41,-1.9,7.91,0.78,-0.26,-0.62,5
1769500108.1257322,4.18,-2.19,8.38,0.87,-0.32,-0.62,5
1769500108.128556,4.18,-2.82,8.4,0.98,-0.33,-0.65,5
1769500108.131299,4.21,-3.25,8.43,1.1,-0.39,-0.67,5
1769500108.13413,4.19,-3.7,8.44,1.25,-0.43,-0.71,5
1769500108.136749,4.33,-3.83,8.43,1.39,-0.5,-0.75,5
1769500108.139622,4.04,-4.43,7.89,1.53,-0.56,-0.78,5
1769500108.142446,4.03,-4.25,8.13,1.61,-0.47,-0.81,5
1769500108.1480682,4.41,-4.2,8.69,1.7,-0.41,-0.81,5
1769500108.1506891,4.47,-4.13,8.75,1.77,-0.45,-0.82,5
1769500108.1533551,4.34,-3.97,9.01,1.82,-0.47,-0.83,5
1769500108.1561449,4.24,-3.87,8.91,1.85,-0.5,-0.83,5
1769500108.158974,4.13,-3.8,8.73,1.87,-0.54,-0.83,5
1769500108.161759,3.97,-3.74,8.64,1.89,-0.62,-0.83,5
1769500108.167192,3.74,-4.13,8.49,1.91,-0.7,-0.81,5
1769500108.169824,3.42,-4.17,8.42,1.92,-0.66,-0.8,5
1769500108.1726909,3.4,-4.38,8.98,1.96,-0.62,-0.81,5
1769500108.175455,3.41,-4.69,9.19,2.01,-0.66,-0.81,5
1769500108.1782138,3.33,-5.69,9.24,2.06,-0.62,-0.78,5
1769500108.181095,2.69,-5.61,8.88,2.08,-0.34,-0.74,5
1769500108.183819,3.12,-4.76,9.3,2.08,-0.28,-0.73,5
1769500108.18648,2.79,-4.68,9.29,2.1,-0.28,-0.73,5
1769500108.189397,3.11,-5.05,9.17,2.11,-0.23,-0.66,5
1769500108.192121,3.72,-4.87,9.42,2.14,-0.26,-0.55,5
1769500108.197466,4.02,-4.64,9.4,2.18,-0.29,-0.41,5
1769500108.200341,4.16,-4.23,9.49,2.23,-0.29,-0.27,5
1769500108.2029371,3.97,-3.81,9.52,2.26,-0.27,-0.14,5
1769500108.207681,3.79,-3.5,9.58,2.29,-0.23,-0.02,5
1769500108.2104058,3.98,-1.91,9.94,2.17,-0.32,0.23,5
1769500108.2131891,4.16,-1.6,10.09,2.11,-0.38,0.2,5
1769500108.2159948,4.44,-1.44,10.22,2.04,-0.43,0.16,5
1769500108.218748,4.85,-1.28,10.61,1.95,-0.52,0.09,5
1769500108.2215528,5.43,-1.2,10.75,1.83,-0.61,0.03,5
1769500108.2243578,5.42,-1.25,12.43,1.57,-0.63,-0.09,5
1769500108.227078,6.03,-1.5,13.14,1.27,-0.72,-0.25,5
1769500108.23249,6.82,-1.65,11.84,1.03,-0.8,-0.4,5
1769500108.235232,7.02,-1.54,11.11,0.82,-0.88,-0.62,5
1769500108.238052,7.66,-1.19,10.76,0.64,-0.96,-0.83,5
1769500108.240816,8.38,-0.61,10.65,0.47,-0.99,-0.99,5
1769500108.243695,8.83,-0.26,10.59,0.3,-1.02,-1.15,5
1769500108.246379,9.13,0.09,10.31,0.11,-1.02,-1.28,5
1769500108.2492712,9.25,0.12,10.28,-0.1,-0.96,-1.41,5
1769500108.251959,9.45,0.19,10.01,-0.34,-0.88,-1.55,5
1769500108.257306,9.69,0.13,9.86,-0.55,-0.76,-1.65,5
1769500108.2601652,10.13,0.21,9.59,-0.78,-0.67,-1.72,5
1769500108.26289,10.69,0.35,9.52,-1.01,-0.6,-1.77,5
1769500108.265812,12.73,0.77,7.8,-1.03,-0.7,-1.79,5
1769500108.269256,14.51,1.69,0.43,-0.58,-0.74,-1.48,5
1769500108.271285,13.14,2.42,4.69,-0.38,-0.33,-1.38,5
1769500108.274067,12.88,2.05,8.31,-0.47,0.33,-1.4,5
1769500108.276775,13.85,1.52,6.65,-0.52,0.66,-1.36,5
1769500108.279676,18.52,1.64,8.46,-0.52,0.44,-1.41,5
1769500108.284933,17.98,2.04,8.43,-0.59,0.44,-1.33,5
1769500108.2878022,18.25,2.27,8.0,-0.56,0.39,-1.43,5
1769500108.290517,19.11,3.56,8.63,-0.59,0.4,-1.48,5
1769500108.293289,18.91,4.51,8.98,-0.7,0.31,-1.45,5
1769500108.296046,19.61,5.84,8.46,-0.71,0.2,-1.53,5
1769500108.298935,11.95,5.34,6.72,-0.73,1.28,-2.25,5
1769500108.301683,19.61,7.34,2.31,-0.93,2.78,-2.31,5
1769500108.3046231,18.02,7.81,8.73,-1.02,2.81,-2.74,5
1769500108.307252,18.5,11.34,8.78,-1.16,2.87,-2.94,5
1769500108.309914,18.81,14.32,8.42,-1.3,2.97,-2.99,5
1769500108.3154292,18.92,16.47,9.35,-1.52,2.99,-2.93,5
1769500108.318048,19.42,17.5,10.09,-1.84,2.97,-2.74,5
1769500108.321428,19.61,18.52,9.95,-2.19,2.98,-2.49,5
1769500108.323686,19.61,19.61,10.44,-2.54,2.86,-2.27,5
1769500108.326489,19.61,19.61,10.12,-2.95,2.76,-2.06,5
1769500108.329232,19.61,19.61,10.14,-3.36,2.71,-1.88,5
