time,ax,ay,az,gx,gy,gz,label
1769500986.357713,6.57,0.5,6.55,0.31,0.03,0.11,5
1769500986.3604438,6.52,0.44,6.55,0.3,0.01,0.1,5
1769500986.36331,6.49,0.47,6.62,0.28,-0.01,0.1,5
1769500986.366275,6.48,0.28,6.68,0.28,-0.03,0.08,5
1769500986.3690088,6.5,0.11,6.73,0.26,-0.06,0.07,5
1769500986.371718,6.42,-0.0,6.62,0.26,-0.08,0.05,5
1769500986.37447,6.38,-0.16,6.67,0.26,-0.09,0.05,5
1769500986.3772988,6.35,-0.35,6.65,0.25,-0.11,0.04,5
1769500986.3799858,6.3,-0.53,6.6,0.25,-0.12,0.0,5
1769500986.382802,6.28,-0.59,6.57,0.25,-0.12,-0.01,5
1769500986.388252,6.28,-0.74,6.53,0.25,-0.12,-0.04,5
1769500986.3910751,6.34,-0.95,6.63,0.24,-0.12,-0.08,5
1769500986.393784,6.38,-0.96,6.45,0.22,-0.1,-0.13,5
1769500986.3964748,6.4,-1.1,6.43,0.2,-0.09,-0.17,5
1769500986.399389,6.32,-1.13,6.34,0.17,-0.06,-0.22,5
1769500986.402099,6.15,-1.04,6.2,0.16,-0.01,-0.24,5
1769500986.404881,5.87,-1.05,6.17,0.13,0.03,-0.26,5
1769500986.4076228,5.62,-1.07,6.3,0.13,0.06,-0.27,5
1769500986.410357,5.49,-1.2,6.36,0.12,0.1,-0.27,5
1769500986.415817,5.47,-1.29,6.57,0.12,0.12,-0.27,5
1769500986.418646,5.41,-1.36,6.66,0.13,0.13,-0.28,5
1769500986.421365,5.28,-1.37,6.71,0.15,0.15,-0.28,5
1769500986.4242308,5.13,-1.38,6.88,0.18,0.15,-0.29,5
1769500986.426937,4.96,-1.39,7.07,0.2,0.14,-0.32,5
1769500986.429634,4.77,-1.39,7.15,0.2,0.14,-0.36,5
1769500986.4351842,4.63,-1.27,7.18,0.21,0.13,-0.4,5
1769500986.437963,4.56,-1.05,7.18,0.2,0.12,-0.44,5
1769500986.4406872,4.49,-0.89,7.2,0.2,0.13,-0.47,5
1769500986.4435542,4.31,-1.1,7.77,0.25,0.11,-0.49,5
1769500986.449,4.47,-1.13,7.92,0.19,0.12,-0.53,5
1769500986.451778,4.65,-0.91,7.46,0.1,0.13,-0.58,5
1769500986.4544818,4.68,-0.59,7.44,0.07,0.16,-0.62,5
1769500986.457333,4.74,-0.29,7.67,0.04,0.21,-0.64,5
1769500986.460088,4.7,-0.47,7.74,-0.02,0.24,-0.67,5
1769500986.462798,4.69,-0.69,7.88,-0.09,0.28,-0.7,5
1769500986.4655738,4.64,-0.73,8.03,-0.14,0.32,-0.74,5
1769500986.468323,4.68,-0.72,8.12,-0.19,0.36,-0.76,5
1769500986.471106,4.6,-0.59,8.17,-0.24,0.41,-0.76,5
1769500986.4739258,4.57,-0.56,8.34,-0.27,0.46,-0.77,5
1769500986.476758,4.39,-0.57,8.53,-0.3,0.51,-0.77,5
1769500986.482093,4.26,-0.53,8.7,-0.34,0.54,-0.78,5
1769500986.484889,4.16,-0.66,8.91,-0.37,0.58,-0.79,5
1769500986.487604,4.11,-0.82,9.1,-0.4,0.6,-0.81,5
1769500986.49044,3.99,-0.86,9.11,-0.42,0.62,-0.82,5
1769500986.4950788,3.88,-0.81,9.37,-0.43,0.62,-0.83,5
1769500986.497767,3.06,-1.47,9.62,-0.38,0.59,-0.86,5
1769500986.5005372,3.02,-1.58,9.68,-0.35,0.57,-0.85,5
1769500986.50334,3.0,-1.67,9.73,-0.31,0.54,-0.85,5
1769500986.506218,3.04,-1.77,9.75,-0.26,0.52,-0.85,5
1769500986.509014,3.03,-1.87,9.82,-0.21,0.49,-0.86,5
1769500986.511725,3.02,-2.05,9.9,-0.16,0.46,-0.88,5
1769500986.517104,3.01,-2.1,10.02,-0.12,0.43,-0.88,5
1769500986.519827,3.01,-2.05,10.1,-0.09,0.4,-0.88,5
1769500986.5226371,3.04,-1.95,10.34,-0.07,0.37,-0.89,5
1769500986.525548,3.07,-1.9,10.41,-0.05,0.34,-0.89,5
1769500986.528316,3.13,-1.92,10.62,-0.04,0.29,-0.91,5
1769500986.53087,3.17,-1.98,10.61,-0.03,0.24,-0.92,5
1769500986.53373,3.19,-2.16,10.76,-0.02,0.19,-0.95,5
1769500986.536564,3.25,-2.26,10.78,-0.03,0.14,-0.98,5
1769500986.542003,3.35,-2.42,10.87,-0.04,0.09,-1.01,5
1769500986.544728,3.53,-2.44,10.84,-0.03,0.04,-1.06,5
1769500986.547509,3.56,-2.58,10.88,-0.02,-0.01,-1.1,5
1769500986.5503309,3.63,-2.62,10.85,-0.0,-0.05,-1.15,5
1769500986.55305,3.69,-2.72,10.74,0.04,-0.08,-1.18,5
1769500986.555874,3.87,-2.87,10.71,0.08,-0.1,-1.21,5
1769500986.558835,4.19,-2.94,10.56,0.14,-0.12,-1.24,5
1769500986.563914,4.47,-2.9,10.54,0.2,-0.13,-1.26,5
