time,ax,ay,az,gx,gy,gz,label
1769500876.299365,4.49,5.46,5.09,-0.36,-0.37,-0.72,5
1769500876.302067,4.47,5.4,5.14,-0.36,-0.37,-0.71,5
1769500876.304847,4.42,5.34,5.13,-0.35,-0.37,-0.71,5
1769500876.3075452,4.29,5.32,5.27,-0.34,-0.37,-0.7,5
1769500876.315616,4.26,5.23,5.53,-0.33,-0.38,-0.69,5
1769500876.315839,4.24,5.09,5.73,-0.32,-0.4,-0.67,5
1769500876.319873,4.32,5.03,5.7,-0.32,-0.41,-0.66,5
1769500876.321292,4.45,4.98,5.68,-0.34,-0.41,-0.66,5
1769500876.3239622,4.48,4.92,5.71,-0.35,-0.41,-0.66,5
1769500876.326742,4.45,4.89,5.79,-0.37,-0.41,-0.66,5
1769500876.329786,4.44,4.8,5.88,-0.39,-0.41,-0.65,5
1769500876.332348,4.4,4.64,5.97,-0.42,-0.41,-0.65,5
1769500876.335092,4.43,4.5,6.09,-0.45,-0.42,-0.66,5
1769500876.337892,4.44,4.36,6.2,-0.48,-0.42,-0.67,5
1769500876.34065,4.44,4.24,6.22,-0.51,-0.43,-0.68,5
1769500876.346112,4.4,4.11,6.63,-0.52,-0.45,-0.69,5
1769500876.348889,4.33,3.68,6.61,-0.57,-0.48,-0.73,5
1769500876.351658,4.25,3.53,5.98,-0.62,-0.46,-0.77,5
1769500876.354439,4.24,3.64,6.0,-0.59,-0.47,-0.79,5
1769500876.3571892,4.23,3.46,6.56,-0.56,-0.49,-0.78,5
1769500876.3626182,4.14,3.25,6.48,-0.55,-0.51,-0.79,5
1769500876.3654451,4.17,3.08,6.48,-0.52,-0.53,-0.81,5
1769500876.368195,4.25,2.81,6.54,-0.49,-0.55,-0.83,5
1769500876.3710551,4.31,2.58,6.47,-0.45,-0.57,-0.86,5
1769500876.373796,4.24,2.33,6.47,-0.37,-0.59,-0.88,5
1769500876.376562,4.17,2.05,6.4,-0.27,-0.6,-0.9,5
1769500876.3792908,4.12,1.69,6.32,-0.15,-0.62,-0.93,5
1769500876.382123,4.04,1.35,6.36,-0.01,-0.63,-0.97,5
1769500876.3848152,3.97,1.05,6.43,0.13,-0.65,-1.0,5
1769500876.3876522,3.9,0.89,6.45,0.31,-0.67,-1.02,5
1769500876.3905149,3.84,0.76,6.48,0.48,-0.69,-1.05,5
1769500876.393182,3.81,0.6,6.44,0.67,-0.73,-1.05,5
1769500876.398574,3.84,0.57,6.55,0.85,-0.76,-1.08,5
1769500876.401353,3.86,0.62,6.57,1.02,-0.79,-1.09,5
1769500876.404106,3.87,0.73,6.57,1.18,-0.82,-1.1,5
1769500876.4070132,3.96,0.96,6.6,1.34,-0.84,-1.09,5
1769500876.4096582,4.09,1.2,6.61,1.46,-0.85,-1.07,5
1769500876.41239,4.31,1.37,6.62,1.6,-0.85,-1.05,5
1769500876.415172,4.48,1.56,6.74,1.69,-0.84,-1.02,5
1769500876.417963,4.59,1.81,6.95,1.78,-0.83,-0.98,5
1769500876.4207182,4.66,2.17,7.14,1.85,-0.81,-0.93,5
1769500876.423521,4.69,2.48,7.25,1.9,-0.79,-0.86,5
1769500876.426226,4.8,2.62,7.25,1.93,-0.76,-0.78,5
1769500876.42896,4.89,2.83,7.36,1.94,-0.74,-0.7,5
1769500876.431767,4.87,2.92,7.57,1.94,-0.73,-0.62,5
1769500876.4346938,4.87,2.88,7.53,1.94,-0.7,-0.55,5
1769500876.4418602,4.89,2.62,7.66,1.96,-0.66,-0.49,5
1769500876.4419851,5.04,2.39,7.67,1.98,-0.62,-0.41,5
1769500876.445459,5.14,2.32,7.77,2.03,-0.57,-0.32,5
1769500876.448264,5.43,2.41,7.9,2.08,-0.52,-0.23,5
1769500876.451041,5.5,2.57,7.98,2.13,-0.47,-0.11,5
1769500876.453722,5.62,2.87,8.1,2.19,-0.43,-0.0,5
1769500876.4565508,5.71,3.12,8.16,2.23,-0.39,0.07,5
1769500876.45935,5.69,3.27,8.35,2.25,-0.35,0.12,5
1769500876.462082,5.73,3.52,8.47,2.26,-0.31,0.16,5
1769500876.4649038,5.67,3.74,8.65,2.27,-0.29,0.18,5
1769500876.4676638,5.6,4.02,8.81,2.28,-0.29,0.2,5
1769500876.470415,5.5,4.02,8.94,2.31,-0.29,0.22,5
1769500876.473218,5.38,4.03,8.9,2.32,-0.31,0.24,5
1769500876.476038,5.35,3.99,8.78,2.35,-0.31,0.27,5
1769500876.478698,5.45,4.02,8.53,2.39,-0.33,0.3,5
1769500876.481444,5.59,4.14,8.44,2.43,-0.32,0.31,5
1769500876.484206,5.73,4.3,8.5,2.46,-0.34,0.32,5
1769500876.487008,5.91,4.43,8.39,2.49,-0.35,0.3,5
1769500876.48979,6.06,4.59,8.26,2.51,-0.37,0.29,5
1769500876.492526,6.29,4.81,8.02,2.53,-0.4,0.26,5
1769500876.4953768,6.57,4.78,7.69,2.53,-0.41,0.2,5
1769500876.4980638,6.97,4.74,7.18,2.52,-0.4,0.15,5
1769500876.5008042,7.4,4.67,6.45,2.49,-0.35,0.05,5
1769500876.503564,7.99,4.64,5.83,2.47,-0.26,-0.07,5
1769500876.506348,8.31,4.6,5.32,2.46,-0.16,-0.16,5
1769500876.5091698,8.71,4.8,4.87,2.46,-0.03,-0.23,5
1769500876.511917,9.42,4.65,4.29,2.48,0.12,-0.3,5
1769500876.517289,10.28,4.37,3.82,2.49,0.3,-0.41,5
1769500876.5200498,10.7,4.15,3.3,2.49,0.51,-0.53,5
1769500876.522787,11.72,4.14,2.73,2.49,0.77,-0.7,5
1769500876.52559,12.31,4.26,2.38,2.51,1.08,-0.86,5
1769500876.5283918,12.56,4.56,1.94,2.55,1.41,-0.96,5
1769500876.531153,13.62,5.09,1.8,2.61,1.7,-1.05,5
1769500876.533888,14.08,5.88,1.19,2.65,2.05,-1.21,5
1769500876.53668,13.63,6.47,1.07,2.64,2.41,-1.24,5
1769500876.539487,14.25,7.94,1.53,2.61,2.65,-1.32,5
1769500876.542235,14.66,9.4,2.07,2.53,2.92,-1.42,5
1769500876.5450082,14.87,10.52,2.71,2.4,3.11,-1.54,5
1769500876.5478349,14.1,12.09,3.12,2.2,3.29,-1.58,5
1769500876.550548,13.62,13.78,3.83,1.94,3.4,-1.6,5
1769500876.553421,13.18,15.39,4.4,1.58,3.45,-1.59,5
1769500876.558849,12.8,16.75,4.9,1.17,3.45,-1.56,5
1769500876.561468,12.5,17.71,5.13,0.71,3.43,-1.54,5
1769500876.564151,12.5,18.21,5.0,0.23,3.4,-1.55,5
1769500876.566994,12.7,18.38,4.8,-0.24,3.36,-1.55,5
1769500876.571535,13.01,18.41,4.59,-0.68,3.35,-1.57,5
1769500876.5744588,16.9,16.48,2.49,-1.86,3.52,-1.38,5
