time,ax,ay,az,gx,gy,gz,label
1770088872.9680278,-8.94,4.74,3.49,-0.21,0.16,-0.62,9
1770088872.970814,-8.91,4.68,3.32,-0.22,0.14,-0.64,9
1770088872.973474,-8.8,4.63,3.26,-0.23,0.12,-0.66,9
1770088872.978872,-8.65,4.5,3.36,-0.24,0.1,-0.68,9
1770088872.9816582,-8.6,4.42,3.37,-0.26,0.09,-0.69,9
1770088872.984386,-8.61,4.37,3.39,-0.3,0.06,-0.68,9
1770088872.987274,-8.56,4.41,3.42,-0.33,0.04,-0.66,9
1770088872.992773,-8.38,4.29,3.27,-0.34,0.02,-0.66,9
1770088872.995469,-8.23,4.19,3.28,-0.34,0.04,-0.67,9
1770088872.9981902,-8.17,4.07,3.18,-0.33,0.03,-0.68,9
1770088873.0037,-8.19,3.9,3.17,-0.32,0.04,-0.69,9
1770088873.006542,-8.22,3.84,3.25,-0.33,0.04,-0.68,9
1770088873.010901,-8.21,3.86,3.28,-0.32,0.04,-0.67,9
1770088873.013694,-8.1,3.44,3.02,-0.23,0.05,-0.68,9
1770088873.019119,-8.14,3.45,2.89,-0.19,0.06,-0.68,9
1770088873.021888,-8.17,3.46,2.97,-0.16,0.06,-0.69,9
1770088873.024603,-8.18,3.49,2.82,-0.13,0.06,-0.7,9
1770088873.030028,-8.16,3.5,2.94,-0.11,0.06,-0.71,9
1770088873.032785,-8.09,3.54,2.92,-0.1,0.06,-0.72,9
1770088873.035681,-8.03,3.55,2.98,-0.09,0.05,-0.72,9
1770088873.038477,-7.89,3.52,2.95,-0.09,0.05,-0.72,9
1770088873.043954,-7.81,3.49,2.94,-0.09,0.05,-0.71,9
1770088873.046714,-7.74,3.44,2.96,-0.1,0.05,-0.71,9
1770088873.04946,-7.6,3.42,3.0,-0.1,0.05,-0.72,9
1770088873.054919,-7.53,3.31,3.11,-0.12,0.07,-0.71,9
1770088873.058903,-7.44,3.16,3.17,-0.15,0.07,-0.69,9
1770088873.061599,-6.98,2.75,3.23,-0.28,0.13,-0.67,9
1770088873.064504,-6.95,2.71,3.32,-0.3,0.14,-0.67,9
1770088873.0699468,-6.96,2.62,3.29,-0.33,0.16,-0.66,9
1770088873.0728772,-6.92,2.45,3.38,-0.36,0.16,-0.66,9
1770088873.075544,-6.88,2.43,3.41,-0.39,0.16,-0.65,9
1770088873.0782511,-6.77,2.33,3.37,-0.42,0.17,-0.64,9
1770088873.083749,-6.72,2.26,3.24,-0.44,0.17,-0.65,9
1770088873.086558,-6.68,2.14,3.31,-0.45,0.17,-0.65,9
1770088873.089473,-6.66,2.04,3.27,-0.46,0.17,-0.65,9
1770088873.094718,-6.71,1.94,3.34,-0.47,0.17,-0.65,9
1770088873.097582,-6.69,1.82,3.34,-0.47,0.17,-0.64,9
1770088873.100376,-6.59,1.75,3.27,-0.47,0.17,-0.65,9
1770088873.104786,-6.55,1.66,3.32,-0.46,0.16,-0.63,9
1770088873.110246,-6.34,1.34,3.23,-0.39,0.13,-0.51,9
1770088873.113023,-6.31,1.3,3.29,-0.37,0.12,-0.48,9
1770088873.115784,-6.29,1.22,3.29,-0.33,0.12,-0.46,9
1770088873.1212108,-6.22,1.19,3.35,-0.31,0.12,-0.41,9
1770088873.12411,-6.16,1.13,3.43,-0.28,0.12,-0.39,9
1770088873.1268322,-6.14,1.05,3.47,-0.25,0.11,-0.36,9
1770088873.1295822,-6.07,1.02,3.57,-0.22,0.12,-0.33,9
1770088873.135058,-6.01,0.99,3.54,-0.19,0.12,-0.29,9
1770088873.137894,-5.9,0.94,3.66,-0.14,0.12,-0.26,9
1770088873.1407502,-5.78,0.93,3.78,-0.1,0.14,-0.23,9
1770088873.146036,-5.68,0.97,3.84,-0.05,0.15,-0.2,9
1770088873.1488671,-5.62,0.97,4.04,-0.01,0.17,-0.17,9
