time,ax,ay,az,gx,gy,gz,label
1769506931.328504,-7.38,1.59,3.42,0.61,-0.3,0.12,9
1769506931.3314009,-7.37,1.4,3.48,0.65,-0.28,0.11,9
1769506931.334096,-7.4,1.18,3.66,0.71,-0.22,0.11,9
1769506931.3370528,-7.36,0.91,3.7,0.76,-0.14,0.1,9
1769506931.339584,-7.28,0.71,3.77,0.82,-0.07,0.11,9
1769506931.342307,-7.23,0.6,3.82,0.88,-0.01,0.12,9
1769506931.3451252,-7.05,0.4,3.92,0.95,0.03,0.13,9
1769506931.347944,-6.86,0.37,3.99,1.03,0.04,0.14,9
1769506931.353418,-6.82,0.44,4.14,1.1,0.04,0.15,9
1769506931.356147,-6.73,0.55,4.16,1.16,0.01,0.15,9
1769506931.358793,-6.61,0.63,4.19,1.22,-0.03,0.16,9
1769506931.361661,-6.46,0.65,4.35,1.25,-0.07,0.16,9
1769506931.364416,-6.29,0.67,4.3,1.27,-0.11,0.17,9
1769506931.3672478,-6.06,0.6,4.3,1.28,-0.14,0.17,9
1769506931.369955,-5.81,0.48,4.23,1.3,-0.17,0.18,9
1769506931.37273,-5.66,0.23,4.24,1.32,-0.18,0.17,9
1769506931.375484,-5.42,-0.06,4.43,1.34,-0.18,0.17,9
1769506931.3782542,-5.16,-0.38,4.49,1.37,-0.21,0.18,9
1769506931.380998,-4.91,-0.85,4.5,1.42,-0.25,0.18,9
1769506931.383776,-4.75,-1.37,4.24,1.47,-0.28,0.19,9
1769506931.386515,-4.55,-1.74,4.26,1.56,-0.3,0.2,9
1769506931.389356,-4.16,-2.42,4.08,1.65,-0.27,0.22,9
1769506931.394658,-3.27,-3.27,3.79,1.74,-0.21,0.26,9
1769506931.397586,-1.64,-4.22,4.84,2.01,-0.49,0.3,9
1769506931.4002922,-0.82,-4.8,4.69,2.24,-0.38,0.33,9
1769506931.403128,0.06,-5.62,4.15,2.5,-0.19,0.37,9
1769506931.405872,0.86,-6.1,4.77,2.73,0.02,0.44,9
1769506931.408542,1.32,-6.39,6.91,2.87,0.26,0.54,9
1769506931.4113832,2.18,-7.11,7.35,2.91,0.57,0.66,9
1769506931.4141598,3.71,-7.02,6.86,3.15,0.55,0.81,9
1769506931.416872,3.61,-7.85,6.73,3.44,0.6,0.85,9
1769506931.419724,3.97,-8.11,7.31,3.65,0.97,1.0,9
1769506931.425111,3.85,-8.5,7.95,3.74,1.49,1.26,9
1769506931.42791,2.91,-5.37,11.37,3.69,2.33,1.64,9
1769506931.430675,4.45,-10.1,6.37,3.91,2.65,1.92,9
1769506931.43343,9.08,-12.16,9.3,4.12,3.04,2.15,9
1769506931.4362109,7.16,-15.42,11.57,4.37,2.24,2.01,9
1769506931.439046,4.93,-13.77,12.16,4.37,1.75,2.01,9
1769506931.4418812,4.25,-11.7,12.57,4.37,1.73,2.07,9
1769506931.444538,4.57,-10.9,11.71,4.37,1.77,2.18,9
1769506931.447298,4.79,-9.69,11.27,4.37,1.88,2.37,9
1769506931.450048,5.08,-9.42,11.33,4.37,2.12,2.58,9
1769506931.452856,5.55,-10.07,11.21,4.37,2.31,2.77,9
1769506931.455609,5.92,-10.51,10.81,4.37,2.5,2.95,9
1769506931.460917,6.2,-10.27,10.72,4.37,2.69,3.08,9
1769506931.46384,6.33,-9.82,10.72,4.37,2.87,3.2,9
1769506931.4665542,6.15,-9.17,10.71,4.37,3.11,3.34,9
1769506931.469293,5.9,-8.47,10.36,4.37,3.35,3.48,9
1769506931.4722009,5.61,-8.2,9.54,4.37,3.46,3.59,9
1769506931.47522,5.29,-8.14,8.88,4.37,3.54,3.64,9
1769506931.477626,4.9,-8.18,8.27,4.37,3.58,3.68,9
1769506931.480368,4.44,-8.29,7.27,4.37,3.59,3.68,9
1769506931.483189,4.16,-8.31,6.39,4.37,3.67,3.67,9
1769506931.485879,3.62,-7.99,5.55,4.37,3.83,3.71,9
1769506931.488707,3.15,-7.52,5.01,4.37,3.82,3.7,9
1769506931.4914272,2.67,-7.48,3.99,4.37,3.83,3.72,9
1769506931.494198,1.44,-7.86,3.62,4.37,3.98,3.72,9
1769506931.496865,1.18,-7.95,2.94,4.37,3.86,3.74,9
1769506931.499739,-1.3,-8.81,1.89,4.37,3.79,3.77,9
1769506931.50259,3.9,-6.17,-10.26,4.37,3.09,3.81,9
1769506931.505357,-1.19,-3.36,-8.59,4.37,2.96,3.8,9
1769506931.50815,-1.76,-3.22,-4.75,4.37,3.36,3.77,9
1769506931.513422,-3.61,-3.99,-1.24,4.37,3.22,3.84,9
1769506931.516192,-3.21,-2.31,-2.39,4.37,2.46,3.99,9
1769506931.518956,-3.52,-0.34,-3.44,4.37,1.58,4.06,9
1769506931.521745,-3.4,-0.77,-5.2,4.37,0.44,4.04,9
1769506931.524491,-6.2,-0.78,-10.98,4.37,0.37,4.14,9
1769506931.527267,-7.32,-0.52,-15.26,4.37,0.98,4.1,9
1769506931.529953,-12.59,0.91,-18.77,4.37,2.2,4.37,9
1769506931.532786,-19.61,0.48,-14.33,4.37,4.37,4.29,9
1769506931.535539,-18.1,6.07,-13.2,4.37,4.37,4.37,9
1769506931.541099,-18.96,15.32,-19.37,4.37,4.37,4.37,9
1769506931.543792,-19.61,12.57,-19.61,4.37,2.34,3.79,9
1769506931.54663,-19.61,13.41,-19.61,4.37,2.45,3.46,9
1769506931.549367,-19.61,13.17,-19.61,4.05,2.36,3.32,9
1769506931.552187,-19.61,14.3,-19.61,3.59,2.31,3.23,9
1769506931.556548,-19.61,16.46,-19.61,3.16,2.21,3.1,9
1769506931.561883,-19.61,19.61,-19.61,1.35,0.81,2.45,9
1769506931.5646348,-19.61,19.61,-19.61,1.08,0.49,2.26,9
1769506931.567528,-19.61,19.61,-19.61,0.96,0.18,2.02,9
1769506931.570248,-19.61,19.61,-19.61,0.97,-0.1,1.74,9
1769506931.573059,-19.61,19.61,-19.61,1.11,-0.36,1.43,9
1769506931.575888,-19.61,19.13,-19.61,1.34,-0.62,1.07,9
1769506931.581247,-19.61,19.42,-19.61,1.69,-0.95,0.6,9
1769506931.583974,-19.61,18.7,-19.61,1.84,-1.56,-0.27,9
1769506931.586955,-19.61,17.71,-19.61,2.37,-1.69,-0.06,9
1769506931.5896618,-19.61,17.52,-19.61,3.7,-1.95,-0.5,9
1769506931.592348,-19.61,15.07,-19.61,3.9,-2.3,-0.84,9
1769506931.597781,-19.61,16.01,-19.61,4.04,-2.71,-0.91,9
1769506931.600616,-19.61,18.28,-19.61,4.37,-3.06,-1.47,9
1769506931.603356,-19.61,18.81,-19.61,4.37,-3.49,-2.09,9
1769506931.606188,-19.61,18.51,-19.61,4.37,-3.86,-2.41,9
1769506931.6116,-19.61,19.23,-19.61,4.37,-4.22,-2.64,9
1769506931.614408,-19.61,19.61,-19.61,4.37,-4.37,-2.77,9
1769506931.617187,-19.61,19.61,-19.61,4.37,-4.37,-2.86,9
1769506931.6199732,-19.61,19.61,-19.61,4.37,-4.37,-3.0,9
1769506931.62282,-19.61,19.61,-19.61,4.37,-4.37,-3.17,9
1769506931.6297028,-19.61,19.61,-19.61,4.37,-4.37,-3.29,9
1769506931.63247,-19.61,19.61,-19.61,4.37,-4.37,-3.32,9
1769506931.6352372,-19.61,19.61,-19.61,4.19,-4.37,-3.4,9
1769506931.638015,-19.61,19.61,-19.61,3.83,-4.37,-3.52,9
1769506931.6433332,-18.58,19.61,-19.61,3.34,-4.37,-3.67,9
1769506931.6461592,-17.51,19.61,-19.61,2.87,-4.37,-3.75,9
1769506931.6489742,-16.27,19.61,-19.61,2.54,-4.37,-3.76,9
1769506931.651849,-14.51,19.61,-19.61,2.31,-4.37,-3.87,9
1769506931.654638,-12.78,19.61,-19.61,2.18,-4.37,-4.05,9
1769506931.659916,-11.07,19.61,-19.61,2.12,-4.37,-4.27,9
1769506931.662764,-9.62,19.61,-19.61,2.15,-4.37,-4.37,9
1769506931.6655622,-8.18,19.61,-19.61,2.23,-4.37,-4.37,9
1769506931.668361,-7.09,19.61,-19.61,2.35,-4.37,-4.37,9
1769506931.671139,-5.84,19.61,-19.61,2.5,-4.37,-4.37,9
1769506931.676508,-4.44,19.61,-19.61,2.66,-4.37,-4.37,9
1769506931.679342,-3.01,19.61,-19.61,2.85,-4.37,-4.37,9
1769506931.682081,-1.55,19.61,-19.61,3.02,-4.37,-4.37,9
1769506931.684932,-0.04,19.61,-19.61,3.18,-4.37,-4.37,9
1769506931.687743,1.41,19.61,-18.86,3.33,-4.37,-4.37,9
1769506931.690654,2.73,19.61,-18.05,3.43,-4.37,-4.37,9
1769506931.6959748,4.02,19.61,-17.4,3.52,-4.37,-4.37,9
1769506931.7002602,5.03,19.61,-16.46,3.59,-4.37,-4.37,9
1769506931.70302,7.83,19.61,-15.82,3.36,-4.37,-3.55,9
1769506931.705924,8.98,19.61,-15.31,3.09,-4.37,-3.18,9
1769506931.7090912,9.06,19.61,-14.81,2.75,-4.37,-2.79,9
1769506931.711945,9.15,19.61,-13.88,2.41,-4.25,-2.37,9
1769506931.716697,9.79,19.61,-13.82,2.04,-4.08,-2.01,9
1769506931.719608,10.81,19.61,-13.81,1.71,-4.04,-1.65,9
1769506931.72257,12.8,19.61,-13.57,1.39,-4.37,-1.34,9
