time,ax,ay,az,gx,gy,gz,label
1769507165.6514938,-7.38,1.92,-0.63,-0.42,0.25,0.41,9
1769507165.654347,-7.27,1.77,-0.66,-0.39,0.23,0.42,9
1769507165.657022,-7.17,1.64,-0.61,-0.37,0.22,0.43,9
1769507165.65981,-7.15,1.48,-0.64,-0.34,0.2,0.45,9
1769507165.665217,-7.15,1.4,-0.64,-0.3,0.17,0.45,9
1769507165.667976,-7.1,1.25,-0.66,-0.25,0.14,0.45,9
1769507165.670721,-7.01,1.14,-0.74,-0.21,0.11,0.45,9
1769507165.673534,-6.86,1.15,-0.71,-0.18,0.08,0.44,9
1769507165.676137,-6.75,1.09,-0.67,-0.14,0.05,0.43,9
1769507165.67902,-6.56,1.02,-0.59,-0.12,0.03,0.44,9
1769507165.681767,-6.44,0.84,-0.53,-0.09,0.01,0.44,9
1769507165.684617,-6.29,0.53,-0.45,-0.04,-0.0,0.44,9
1769507165.687266,-6.17,0.29,-0.42,-0.0,-0.01,0.45,9
1769507165.69014,-6.01,-0.09,-0.27,0.05,-0.01,0.45,9
1769507165.6956,-5.72,-0.4,-0.18,0.09,-0.02,0.42,9
1769507165.698328,-5.51,-0.49,-0.12,0.12,-0.03,0.37,9
1769507165.701049,-5.43,-0.48,-0.05,0.15,-0.03,0.35,9
1769507165.7040389,-5.52,-0.6,0.13,0.24,-0.02,0.41,9
1769507165.70667,-5.55,-0.92,0.4,0.3,-0.03,0.46,9
1769507165.709355,-5.49,-1.34,0.67,0.34,-0.05,0.51,9
1769507165.7121458,-5.48,-1.82,0.78,0.41,-0.08,0.56,9
1769507165.714974,-5.4,-2.46,0.88,0.5,-0.11,0.62,9
1769507165.717677,-5.21,-2.77,0.96,0.58,-0.16,0.67,9
1769507165.720475,-4.92,-3.06,0.99,0.67,-0.2,0.7,9
1769507165.725902,-4.64,-3.26,1.07,0.77,-0.24,0.74,9
1769507165.728807,-4.3,-3.46,1.09,0.88,-0.28,0.79,9
1769507165.731444,-4.03,-3.61,1.24,0.99,-0.3,0.84,9
1769507165.73422,-3.81,-3.81,1.64,1.13,-0.32,0.87,9
1769507165.736953,-3.49,-4.04,2.15,1.29,-0.36,0.87,9
1769507165.7397912,-3.34,-4.05,2.34,1.44,-0.45,0.81,9
1769507165.7425768,-3.32,-3.62,2.24,1.54,-0.59,0.73,9
1769507165.745218,-3.27,-3.19,2.56,1.62,-0.72,0.66,9
1769507165.74804,-2.83,-3.42,3.57,1.66,-0.86,0.6,9
1769507165.7508218,-2.34,-3.82,3.22,1.7,-1.01,0.58,9
1769507165.756256,-1.72,-4.26,3.08,1.79,-1.1,0.58,9
1769507165.759084,-1.21,-4.64,3.25,1.9,-1.17,0.65,9
1769507165.761892,-1.01,-4.97,3.28,2.05,-1.21,0.73,9
1769507165.764628,-0.77,-4.72,2.82,2.29,-1.24,0.83,9
1769507165.767421,-0.33,-6.39,4.36,2.45,-1.14,0.95,9
1769507165.7728598,-0.08,-6.83,4.84,2.55,-1.29,1.07,9
1769507165.775585,0.09,-6.68,4.84,2.7,-1.37,1.19,9
1769507165.7784011,0.29,-6.35,4.28,2.9,-1.35,1.3,9
1769507165.781146,0.74,-6.18,4.61,3.11,-1.33,1.44,9
1769507165.783918,1.12,-6.12,5.01,3.27,-1.31,1.58,9
1769507165.786706,1.51,-5.96,5.2,3.43,-1.25,1.72,9
1769507165.789479,1.64,-5.77,5.31,3.57,-1.19,1.84,9
1769507165.792237,1.79,-5.46,5.7,3.71,-1.13,1.95,9
1769507165.794969,1.91,-5.07,6.14,3.8,-1.11,2.03,9
1769507165.7977548,1.97,-4.71,6.35,3.89,-1.09,2.1,9
1769507165.8005068,2.08,-4.28,6.56,3.97,-1.03,2.18,9
1769507165.803288,2.32,-3.79,6.63,4.04,-0.93,2.29,9
1769507165.807965,2.68,-3.37,6.77,4.1,-0.82,2.39,9
1769507165.810601,4.42,-2.4,6.12,4.15,0.26,3.12,9
