ax,ay,az,gx,gy,gz
10.56,1.33,-7.1,1.15,-0.9,-0.3
9.44,5.55,-6.55,1.45,-0.27,-0.68
11.94,10.07,-7.21,0.31,-0.23,-0.81
12.44,9.96,-9.16,-0.58,-0.24,-0.57
16.11,11.51,-11.54,-0.57,0.12,-0.32
17.23,14.34,-12.65,-0.31,0.97,0.12
15.9,16.83,-12.53,-0.27,1.72,0.79
15.48,15.43,-12.53,-0.22,1.98,1.65
12.94,13.78,-13.07,-0.26,2.4,2.38
9.51,11.6,-12.62,-0.95,2.91,2.58
6.52,7.99,-11.12,-1.48,3.61,2.43
4.19,4.68,-8.74,-1.39,3.92,2.28
3.25,3.36,-6.17,-1.01,3.87,2.19
1.52,2.43,-3.88,-0.73,3.51,2.05
1.29,1.61,-2.03,-0.65,3.24,1.69
2.12,0.07,-0.85,-0.4,3.22,1.31
1.46,-0.04,0.89,-0.02,2.97,1.03
0.58,0.5,2.21,-0.16,2.15,1.02
