ax,ay,az,gx,gy,gz
6.85,5.29,-3.43,0.26,-1.39,0.59
11.96,1.5,-3.88,0.68,0.37,0.06
8.96,3.78,-1.98,0.49,1.19,-0.78
6.03,3.28,-0.16,0.04,0.23,-0.78
8.56,2.75,-1.07,0.31,-0.62,-0.19
9.89,2.79,-1.89,0.7,-0.79,-0.04
9.73,4.07,-2.14,0.42,-0.8,-0.08
9.94,4.46,-2.99,-0.18,-0.92,-0.11
11.0,4.0,-4.62,-0.51,-0.81,-0.12
12.3,3.38,-6.28,-0.42,-0.3,-0.39
12.02,3.85,-7.15,-0.2,0.3,-0.57
11.96,4.61,-7.71,0.14,0.66,-0.51
12.19,5.8,-8.19,0.32,1.02,-0.48
12.84,6.83,-9.04,0.31,1.41,-0.37
12.22,7.64,-9.45,0.2,1.83,-0.28
11.72,8.08,-8.72,0.15,2.29,-0.02
9.44,7.7,-7.2,-0.07,2.79,0.19
6.74,6.49,-4.96,-0.25,3.15,0.29
4.45,5.77,-2.16,-0.36,3.26,0.38
2.76,5.05,-0.01,-0.47,3.01,0.5
