ax,ay,az,gx,gy,gz
6.55,4.55,-2.4,0.8,-1.13,0.46
9.48,1.28,-5.26,1.71,0.58,0.2
6.7,3.98,-4.64,1.86,1.42,-0.71
5.61,6.08,-3.89,0.84,1.3,-0.87
5.26,6.17,-3.57,0.03,0.08,-0.28
8.92,4.58,-4.64,0.01,-0.68,0.15
10.65,4.89,-5.32,0.45,-0.52,0.2
11.68,6.59,-5.51,0.34,-0.37,0.2
13.47,7.99,-6.66,-0.22,-0.22,0.1
15.41,8.48,-8.89,-0.55,0.48,0.07
15.86,8.02,-10.64,-0.28,1.41,0.16
14.29,7.9,-11.63,-0.1,2.29,0.29
12.61,7.76,-11.69,-0.33,3.29,0.2
10.52,7.56,-10.3,-0.74,3.93,0.27
8.37,6.41,-7.68,-0.97,4.03,0.5
6.56,4.83,-6.0,-0.78,4.02,0.76
3.9,3.66,-3.11,-0.62,4.01,0.78
1.65,2.7,-0.33,-0.64,3.69,0.71
0.24,1.72,2.34,-0.69,3.2,0.53
-0.66,1.33,4.53,-0.63,2.44,0.33
