ax,ay,az,gx,gy,gz
3.76,7.04,-1.6,-0.24,-1.49,-0.47
3.39,5.04,-4.9,0.64,-1.59,-0.54
7.49,3.83,-4.44,1.14,-0.93,-0.4
6.17,5.65,-3.81,1.34,-0.5,-0.93
6.29,6.39,-4.54,1.33,-0.68,-0.8
7.13,7.0,-6.51,1.06,-0.71,-0.55
7.32,6.3,-7.78,0.87,-0.58,-0.57
7.91,6.17,-8.78,0.95,-0.35,-0.49
8.26,6.86,-9.03,0.91,-0.1,-0.52
8.81,6.89,-9.14,0.69,0.11,-0.42
8.86,7.23,-9.31,0.5,0.46,-0.31
7.94,8.29,-9.87,0.32,0.66,-0.04
7.98,10.0,-10.62,-0.05,0.63,0.45
10.07,11.12,-12.49,-0.43,1.02,0.71
11.46,11.76,-14.65,-0.49,2.01,0.83
10.12,12.09,-14.64,-0.1,3.04,0.98
7.88,12.47,-13.81,0.09,3.72,1.14
5.56,12.02,-13.56,-0.01,4.11,1.43
4.7,10.77,-13.34,-0.18,4.32,1.52
3.57,9.16,-12.82,-0.19,4.37,1.73
