ax,ay,az,gx,gy,gz
2.04,9.17,-2.58,1.16,-1.17,0.29
2.45,9.24,-3.22,1.38,-0.03,0.19
1.55,10.33,-2.74,1.07,0.58,0.13
1.18,11.07,-2.99,0.63,0.53,0.14
2.19,11.67,-3.96,0.55,0.73,0.32
2.93,12.57,-4.78,0.98,1.14,0.42
2.92,14.32,-5.39,1.4,1.46,0.76
2.93,15.63,-6.2,1.48,1.65,1.05
3.69,16.66,-7.12,1.51,1.92,1.61
3.71,17.14,-8.05,1.67,2.35,2.13
4.03,17.45,-8.2,1.71,3.14,2.35
3.46,16.65,-7.57,1.67,3.95,2.5
2.9,15.22,-6.68,1.84,4.35,2.72
2.5,13.7,-5.68,2.12,4.36,2.99
2.41,12.11,-5.01,2.28,4.2,3.03
3.22,10.52,-4.84,2.46,4.03,2.88
4.18,9.61,-4.72,2.67,4.0,2.76
3.41,10.72,-4.6,2.44,3.82,2.66
2.71,10.69,-4.34,1.68,3.58,2.73
1.85,9.38,-3.83,0.93,3.52,2.79
