ax,ay,az,gx,gy,gz
-1.2,19.61,-0.69,4.37,3.91,4.37
-4.97,3.16,0.77,-3.49,3.4,4.14
-5.24,-16.15,2.98,-0.9,2.95,3.16
-5.19,-4.92,4.38,1.57,2.1,1.04
-1.08,-3.42,1.46,0.54,2.65,0.32
-4.21,-2.06,2.75,-1.04,2.51,-0.71
-0.64,-0.26,2.05,-1.21,1.25,-0.13
8.0,1.08,0.62,-0.42,1.11,-0.61
4.92,3.46,0.77,-0.12,1.0,-0.66
6.59,4.36,1.91,-0.28,0.84,-0.43
6.27,4.71,2.78,-0.52,0.12,-0.25
8.22,3.67,1.62,-0.51,-0.21,0.14
8.79,2.77,1.12,-0.42,-0.11,0.1
8.26,2.04,1.74,-0.41,-0.11,0.12
8.4,0.5,2.43,-0.28,-0.15,-0.12
8.35,0.03,2.38,-0.33,-0.17,-0.45
7.03,-0.14,2.77,-0.4,-0.19,-0.72
5.8,0.42,2.51,-0.53,-0.2,-1.07
4.47,0.76,1.95,-0.61,-0.07,-1.39
