ax,ay,az,gx,gy,gz
7.12,15.99,-9.78,4.37,1.35,3.84
-0.66,7.75,-3.76,1.53,0.71,2.39
-0.66,-3.16,-1.5,0.59,1.42,1.81
-0.88,-3.06,2.24,1.23,1.85,0.38
-1.25,-1.68,3.68,0.52,2.13,-0.22
-1.24,-0.75,3.34,-0.48,2.14,-0.82
-1.43,0.92,3.03,-0.55,1.36,-0.52
1.69,1.44,-0.76,-0.4,0.81,-0.33
6.34,0.92,-1.12,0.33,0.67,-0.19
7.66,3.73,-0.84,0.4,0.73,-0.02
7.57,3.65,0.71,0.05,0.51,0.2
8.15,2.14,1.77,-0.17,0.24,0.37
9.0,1.32,2.52,0.03,0.01,0.4
9.15,1.44,2.32,0.14,-0.04,0.35
9.07,1.56,2.34,0.04,0.01,0.22
8.82,1.83,2.59,-0.09,0.02,0.05
8.6,1.63,2.9,-0.21,-0.01,-0.08
7.8,1.49,3.16,-0.24,-0.02,-0.27
6.39,1.98,3.21,-0.33,-0.02,-0.45
