ax,ay,az,gx,gy,gz
5.43,5.82,-5.91,0.19,-0.84,0.72
5.63,2.01,-7.67,0.15,-0.34,0.18
7.91,4.4,-7.96,0.39,0.22,-0.07
7.95,4.03,-7.96,0.71,0.52,-0.4
9.65,5.39,-8.43,0.7,0.51,-0.4
11.34,6.12,-9.6,0.61,0.98,-0.68
11.91,7.22,-9.95,0.48,1.62,-0.65
12.06,9.0,-9.76,0.21,1.79,-0.18
13.34,8.23,-9.57,-0.15,1.57,0.45
13.65,6.79,-10.21,0.02,1.89,0.51
11.32,6.27,-9.84,0.71,2.07,0.7
10.84,7.26,-10.22,0.97,2.15,0.86
9.6,8.11,-10.02,0.34,2.2,0.91
7.47,7.59,-9.3,-0.92,2.33,0.88
6.88,4.75,-8.37,-1.59,2.96,0.45
4.72,3.44,-6.89,-1.41,3.11,0.31
2.72,3.49,-5.43,-0.87,2.66,0.58
2.36,3.9,-4.42,-0.46,2.12,0.71
2.62,3.41,-4.07,-0.09,1.85,0.71
