ax,ay,az,gx,gy,gz
7.84,6.72,-6.61,0.35,-1.68,0.37
10.33,3.8,-9.23,0.88,-0.17,0.21
9.37,8.41,-9.58,0.97,0.14,0.17
11.91,9.31,-10.28,0.08,0.43,-0.1
13.01,9.61,-10.39,-0.68,0.86,-0.16
14.59,9.86,-10.71,-0.71,1.19,0.02
14.59,10.12,-10.07,-0.43,1.7,0.3
14.68,10.84,-8.73,-0.49,2.19,0.51
14.56,11.15,-8.07,-0.83,2.54,0.76
13.7,10.3,-8.17,-1.09,2.61,1.27
12.39,7.52,-8.74,-0.88,2.69,1.75
10.82,6.12,-8.26,-0.58,3.04,1.84
8.6,5.31,-7.42,-0.52,3.34,1.78
7.75,5.17,-6.76,-0.64,3.4,1.77
5.96,4.13,-5.92,-0.87,3.26,1.74
4.76,2.97,-4.71,-1.1,3.14,1.67
3.89,1.53,-3.57,-1.15,3.24,1.38
3.17,1.03,-2.1,-1.04,3.12,1.1
2.27,-0.01,-1.36,-0.67,2.81,0.96
2.38,-0.04,-0.74,-0.09,2.44,0.87
