ax,ay,az,gx,gy,gz
5.66,17.91,-5.85,4.37,0.79,2.91
1.83,5.65,-3.4,0.44,0.47,2.35
1.28,-8.27,-4.57,0.71,1.5,1.6
1.38,0.33,-0.32,1.01,2.44,0.1
0.74,2.06,1.84,-1.05,2.93,-0.29
-1.14,-0.57,4.35,-1.19,2.49,-0.46
-1.11,-0.64,3.73,-0.53,0.86,0.23
8.44,0.67,-0.15,-0.21,0.48,-0.04
4.99,3.39,-0.5,-0.34,0.57,-0.13
7.05,1.83,-0.14,-0.47,0.5,0.08
7.1,1.26,0.4,-0.3,0.27,0.07
8.51,1.76,0.88,-0.18,0.12,0.14
9.13,1.13,1.03,-0.4,0.1,0.12
9.45,0.59,0.97,-0.47,0.13,0.03
9.61,0.55,1.32,-0.36,0.12,-0.09
9.74,0.93,1.52,-0.19,0.09,-0.17
9.62,1.76,1.87,-0.11,0.03,-0.16
9.71,1.83,1.85,-0.17,-0.01,-0.16
9.19,1.4,1.61,-0.2,-0.09,-0.17
