ax,ay,az,gx,gy,gz
3.31,8.97,-10.08,0.76,-3.54,-0.93
5.26,8.78,-9.97,1.17,-2.99,-1.14
4.54,9.81,-9.17,0.61,-2.5,-1.03
4.4,9.0,-9.42,-0.26,-2.38,-1.03
5.59,7.75,-10.09,-0.28,-2.09,-0.91
5.84,7.11,-10.07,0.12,-1.89,-0.9
4.44,8.44,-11.42,0.29,-2.03,-1.02
5.04,9.69,-13.23,0.17,-1.8,-0.9
5.67,10.51,-15.5,0.29,-0.67,-0.01
4.66,10.42,-16.33,-0.02,0.62,0.49
4.42,9.69,-17.19,-0.56,2.2,0.25
3.28,9.33,-17.87,-0.46,3.62,0.19
1.42,10.32,-17.67,-0.06,4.35,0.19
-0.19,12.05,-17.64,0.15,4.37,0.36
-1.3,13.88,-17.54,0.11,4.37,0.59
-1.82,15.54,-16.83,-0.11,4.37,1.14
-2.62,15.77,-15.59,-0.54,4.37,1.74
-3.28,14.77,-14.42,-0.86,4.37,2.13
-3.58,13.61,-12.72,-0.91,4.37,2.64
-4.35,12.3,-10.88,-0.95,4.37,3.06
