ax,ay,az,gx,gy,gz
9.85,2.17,-3.2,1.29,-3.18,-1.2
10.82,3.57,-4.75,2.91,-3.05,-0.86
13.72,6.9,-5.47,3.14,-3.06,-0.9
16.48,12.23,-8.51,1.59,-3.15,-0.5
19.61,11.95,-13.24,0.09,-2.58,-0.67
19.61,12.21,-14.82,0.34,-1.31,-0.37
19.61,15.51,-13.85,1.12,0.19,0.02
19.61,19.01,-13.24,0.31,1.21,0.65
19.61,17.58,-13.69,-1.14,2.69,0.96
17.68,13.03,-12.9,-1.98,3.79,1.16
12.98,8.02,-12.0,-1.53,4.18,1.5
7.92,5.03,-9.6,-0.44,4.35,1.98
3.48,3.68,-7.92,-0.07,4.19,1.88
2.09,2.38,-4.41,-0.32,3.49,1.5
1.08,0.96,-3.16,-0.48,3.05,1.17
0.48,0.52,-1.56,-0.5,2.81,0.84
-0.75,0.71,-0.53,-0.64,1.9,1.09
0.12,1.0,-0.08,-0.93,1.18,0.9
1.45,-0.31,-0.23,-0.93,1.04,0.68
2.25,-1.38,0.06,-0.31,1.3,0.25
