ax,ay,az,gx,gy,gz
4.62,6.24,-7.79,0.3,-0.01,0.58
2.58,5.32,-7.2,0.68,0.58,0.27
3.21,7.2,-5.6,0.7,0.31,0.2
3.53,7.63,-5.63,0.41,-0.18,0.51
4.66,7.31,-6.64,0.34,-0.35,0.53
6.31,7.87,-7.91,0.66,-0.18,0.45
8.04,9.49,-9.01,0.93,0.25,0.36
8.86,11.18,-10.57,0.72,0.86,0.37
9.17,11.98,-11.91,0.33,1.61,0.37
9.51,13.29,-12.37,-0.03,2.57,0.52
9.27,13.46,-12.24,-0.49,3.23,0.94
8.3,12.18,-12.88,-0.68,3.49,1.37
6.44,11.02,-13.58,-0.46,3.65,1.72
5.91,10.46,-13.51,-0.23,4.02,2.04
4.84,9.9,-12.96,-0.15,4.36,2.26
3.69,9.0,-11.6,-0.14,4.37,2.45
2.74,7.75,-9.8,-0.05,4.37,2.58
1.98,6.66,-7.8,0.11,4.37,2.58
1.26,5.57,-6.02,0.26,4.37,2.51
0.97,4.25,-4.56,0.46,4.32,2.38
