ax,ay,az,gx,gy,gz
19.61,13.68,-19.61,4.37,-1.99,2.17
13.76,19.61,-16.93,4.37,1.17,1.96
4.62,13.31,-10.05,2.54,3.02,1.88
-1.07,0.84,-3.17,-0.04,3.89,1.36
-3.38,-0.19,4.06,0.66,3.74,0.68
-4.28,2.85,6.17,0.65,2.82,0.31
-2.94,2.08,4.11,-0.05,2.05,0.39
-0.66,0.17,3.59,-0.72,1.48,0.14
0.23,-0.77,1.89,-0.6,0.61,0.1
4.28,-0.41,-0.21,-0.23,0.31,-0.04
6.61,1.69,-1.0,-0.37,0.46,-0.22
6.91,2.04,-1.22,-0.35,0.28,-0.16
8.34,2.17,-1.97,-0.15,0.13,0.01
9.15,1.99,-2.43,-0.11,0.09,0.04
9.77,1.91,-2.46,-0.2,0.19,0.06
9.96,1.51,-1.4,-0.28,0.21,0.04
10.59,1.75,-0.09,-0.27,0.21,0.0
10.2,2.09,0.34,-0.24,0.06,0.01
10.32,1.99,0.06,-0.2,-0.02,0.04
