ax,ay,az,gx,gy,gz
19.61,-10.97,-4.44,4.37,-3.18,0.04
19.48,2.26,-5.25,4.37,-2.26,0.83
17.59,14.96,-9.03,4.37,-2.16,0.6
13.14,13.13,-9.21,1.81,1.57,-0.02
2.5,3.06,-6.53,-3.5,3.5,-0.68
-1.44,-5.41,0.13,-1.54,4.08,-1.31
-4.2,0.93,1.8,1.77,3.41,-1.23
-2.52,9.87,5.17,0.92,1.78,-0.01
-0.0,6.32,2.48,-0.8,0.66,0.88
4.35,-1.22,0.99,-1.61,0.31,0.27
7.1,-3.15,1.63,-0.48,0.19,0.12
7.66,-0.77,0.5,0.3,-0.0,-0.07
9.35,1.79,-0.18,0.15,-0.04,-0.08
10.22,2.3,-0.48,-0.34,0.11,-0.11
9.83,1.78,-0.21,-0.35,0.33,-0.02
9.75,0.81,0.5,-0.28,0.31,-0.08
9.16,1.49,1.47,-0.23,0.26,-0.17
8.5,2.12,2.46,-0.38,0.24,-0.28
7.08,2.48,3.14,-0.59,0.12,-0.43
