ax,ay,az,gx,gy,gz
12.17,5.04,-10.86,1.34,-1.88,-1.79
8.71,10.51,-9.15,0.87,-1.07,-1.96
8.84,11.4,-9.66,-0.24,-1.47,-1.69
10.41,11.5,-11.52,-0.32,-1.64,-1.33
11.9,12.91,-13.44,0.01,-1.21,-0.87
13.25,14.17,-13.4,0.05,-0.0,-0.58
12.86,14.62,-11.85,-0.39,0.92,-0.1
12.07,13.5,-11.28,-0.84,1.24,0.38
11.37,12.57,-11.5,-0.69,1.61,0.96
10.21,11.57,-10.89,-0.42,1.99,1.42
8.73,10.5,-9.67,-0.51,2.41,1.62
7.65,9.71,-8.01,-0.84,2.57,1.78
6.26,8.46,-7.37,-1.06,2.51,2.0
5.42,6.87,-6.81,-0.81,2.44,2.05
4.84,5.21,-6.11,-0.19,2.43,2.03
4.71,4.92,-5.13,0.12,2.38,1.92
4.7,4.98,-4.27,-0.05,2.32,1.72
3.89,4.94,-3.43,-0.59,2.23,1.66
3.78,3.11,-2.85,-0.9,2.02,1.61
4.93,0.51,-2.51,-0.41,1.91,1.29
