ax,ay,az,gx,gy,gz
2.53,6.41,-6.09,0.92,-1.7,1.64
8.08,-1.6,-11.48,2.12,0.59,1.06
4.85,6.46,-10.99,2.42,1.85,-0.0
1.84,7.04,-9.36,1.07,1.13,0.17
6.26,6.05,-11.11,0.05,0.49,0.33
7.37,4.7,-12.08,0.01,1.07,0.38
8.05,5.26,-11.98,0.2,1.44,0.17
8.28,6.39,-12.04,0.01,1.59,0.19
9.24,7.03,-12.8,-0.53,1.88,0.28
10.48,6.26,-13.46,-0.95,2.6,0.14
10.35,5.67,-13.34,-0.95,3.42,0.03
9.31,5.55,-11.95,-0.83,3.97,0.12
7.81,5.6,-10.86,-1.08,4.3,0.37
6.78,4.37,-9.7,-1.24,4.37,0.47
5.09,4.37,-8.23,-1.12,4.34,0.53
2.95,3.27,-6.15,-0.69,4.12,0.87
1.69,3.19,-4.29,-0.39,3.86,1.0
1.22,2.52,-1.42,-0.39,3.67,0.89
0.53,2.14,0.77,-0.67,3.1,0.69
0.79,1.07,2.15,-0.79,2.57,0.55
