ax,ay,az,gx,gy,gz
19.61,16.18,-19.61,4.37,-1.7,2.09
11.47,19.61,-15.78,4.37,3.58,2.92
1.52,9.52,-4.27,-0.48,3.81,2.95
0.5,-4.42,1.07,-1.49,3.83,2.37
0.06,-2.54,8.05,0.34,3.26,1.31
-0.46,-0.6,6.56,0.76,2.55,0.64
-1.5,-0.95,3.53,0.44,1.98,0.15
-2.37,0.12,2.09,0.24,1.34,0.07
-1.12,-1.07,0.72,-0.15,0.68,-0.11
3.51,0.19,-0.26,-0.21,0.46,-0.33
5.03,1.54,-0.67,-0.06,0.56,-0.31
6.41,2.6,-0.3,-0.1,0.49,-0.33
7.63,3.37,0.0,-0.03,0.27,-0.17
8.78,3.32,-0.41,-0.1,0.12,0.02
9.89,3.37,0.03,-0.19,0.28,0.18
9.8,2.9,0.67,-0.33,0.26,0.23
10.23,1.81,1.13,-0.44,0.1,0.31
10.8,0.22,1.01,-0.32,-0.05,0.26
11.07,-0.59,0.84,-0.01,-0.19,0.17
