ax,ay,az,gx,gy,gz
9.56,4.85,-4.04,1.33,-1.45,0.82
11.31,5.79,-3.78,1.86,-0.49,0.37
12.38,10.07,-4.83,0.96,0.63,0.12
11.96,10.5,-5.74,-1.66,1.06,-0.35
13.79,8.77,-6.77,-2.52,1.28,-0.34
16.71,8.38,-7.62,-1.23,1.86,-0.37
17.14,11.61,-6.86,-0.21,3.02,-0.5
13.32,14.71,-5.36,-0.44,3.1,0.15
12.25,13.66,-6.15,-1.12,2.69,1.26
10.6,10.67,-7.48,-1.28,2.63,1.77
8.89,7.24,-7.06,-1.02,2.7,1.78
5.96,6.66,-6.65,-0.76,2.6,2.16
4.62,4.8,-4.51,-0.71,2.04,2.47
4.4,3.47,-3.39,-0.72,1.78,2.27
3.28,2.82,-3.21,-0.91,1.93,2.07
2.69,1.13,-2.5,-1.3,2.35,1.57
3.1,-0.28,-1.02,-1.36,2.61,0.95
1.51,-0.27,0.09,-0.85,2.13,1.12
1.17,-0.2,0.88,-0.22,1.27,1.13
2.6,-0.3,1.47,0.05,0.91,0.84
