ax,ay,az,gx,gy,gz
6.35,3.01,-2.75,0.41,-1.27,0.42
7.8,-0.23,-3.9,1.21,0.02,0.1
6.7,2.53,-2.77,1.7,0.5,-0.62
5.79,4.08,-2.16,1.28,0.03,-0.47
7.06,4.47,-2.8,0.64,-0.42,-0.26
8.12,4.05,-3.48,0.24,-0.68,-0.14
8.99,3.9,-4.05,0.35,-0.65,-0.14
9.27,4.73,-4.3,0.57,-0.62,-0.09
10.12,5.84,-4.53,0.53,-0.64,-0.03
11.11,6.68,-5.46,0.16,-0.49,-0.09
12.1,6.91,-6.4,-0.04,-0.06,-0.07
12.38,7.11,-7.2,-0.06,0.51,0.01
11.95,6.79,-7.25,0.03,0.98,0.09
11.79,6.94,-7.12,0.06,1.38,0.16
11.22,6.96,-7.35,-0.06,1.73,0.24
10.98,6.43,-6.58,-0.29,2.02,0.27
10.25,6.09,-6.22,-0.44,2.16,0.38
8.63,5.39,-5.63,-0.35,2.19,0.59
7.66,4.81,-4.67,-0.1,2.28,0.73
6.9,4.47,-3.68,0.18,2.4,0.73
