ax,ay,az,gx,gy,gz
10.26,5.12,-1.27,0.41,-0.12,0.16
8.21,5.03,-1.61,0.26,-0.73,0.7
13.52,7.32,-5.32,-0.87,0.0,-0.37
18.2,8.76,-5.51,-1.25,0.9,0.43
19.61,9.73,-5.86,-1.09,1.07,0.4
19.61,10.67,-6.43,-0.69,1.82,0.9
19.61,10.2,-5.21,-0.62,2.88,0.69
16.25,7.88,-3.78,-0.26,3.14,0.9
13.65,5.03,-4.99,0.02,2.97,1.61
10.29,3.88,-5.37,-0.6,2.74,1.67
8.16,0.31,-5.68,-1.6,2.56,1.36
6.08,-2.93,-6.32,-1.37,2.91,0.61
3.18,-1.84,-2.46,-0.6,2.53,0.99
0.06,-1.65,-1.33,-0.07,1.83,1.04
-0.24,-0.87,0.14,0.12,1.55,0.44
-0.92,0.03,1.14,0.35,1.55,0.17
-1.81,0.05,2.11,0.57,1.04,0.05
-1.4,0.94,2.8,0.39,0.3,0.0
-0.01,1.71,2.7,-0.23,-0.16,-0.12
2.53,1.06,1.66,-0.41,0.13,-0.41
