ax,ay,az,gx,gy,gz
4.51,3.78,-5.1,0.85,0.63,-0.7
3.79,6.1,-6.58,0.16,0.17,-0.48
5.67,5.42,-7.44,-0.02,-0.05,-0.2
6.88,5.78,-7.89,0.35,-0.18,0.09
8.04,7.31,-8.58,0.46,-0.0,0.21
8.66,8.14,-9.23,-0.04,0.15,0.27
10.03,8.24,-10.53,-0.55,0.44,0.36
10.55,8.02,-11.58,-0.74,1.03,0.31
9.95,7.82,-11.69,-0.63,1.67,0.39
9.33,7.59,-11.7,-0.48,2.17,0.52
9.05,6.71,-10.81,-0.5,2.8,0.51
8.06,6.03,-9.82,-0.68,3.34,0.3
6.81,4.96,-7.65,-0.92,3.67,0.08
5.67,4.88,-5.56,-1.01,3.39,0.24
5.15,4.72,-4.15,-0.97,2.99,0.37
4.94,4.16,-3.12,-0.75,2.81,0.36
4.83,4.29,-2.21,-0.45,2.67,0.24
4.01,5.28,-0.97,-0.48,2.47,0.29
3.74,5.64,-0.11,-0.71,2.03,0.38
3.77,5.29,-0.13,-0.79,1.65,0.5
