ax,ay,az,gx,gy,gz
8.47,3.54,-6.43,0.71,-1.06,-0.66
8.94,5.87,-6.75,0.89,-0.7,-0.86
8.57,7.25,-7.49,0.66,-0.82,-0.65
9.73,7.3,-8.63,0.45,-0.85,-0.61
11.52,8.69,-9.34,0.32,-0.56,-0.47
12.36,10.4,-9.77,-0.18,-0.15,-0.39
13.84,11.02,-10.36,-0.46,0.3,-0.19
14.94,12.06,-10.59,-0.5,0.74,0.21
15.35,12.85,-10.57,-0.81,1.05,0.7
15.82,13.16,-10.31,-1.07,1.44,1.12
15.16,12.69,-10.51,-1.29,1.73,1.66
13.7,10.96,-11.05,-1.35,2.24,2.14
11.61,8.86,-11.21,-1.38,2.71,2.32
8.8,5.66,-11.03,-1.17,3.22,2.31
6.15,3.04,-9.74,-0.72,3.67,1.99
4.19,3.19,-7.41,-0.37,3.82,1.8
1.52,3.5,-5.39,-0.63,3.38,1.93
0.65,2.36,-4.45,-1.03,3.05,1.63
0.75,1.3,-3.3,-0.99,2.96,1.42
