ax,ay,az,gx,gy,gz
6.8,6.19,-2.65,0.53,-1.67,0.56
8.71,2.55,-3.87,1.08,-0.39,0.26
7.54,5.8,-4.3,1.13,0.16,-0.3
6.63,5.84,-4.36,0.43,0.07,-0.5
6.7,6.07,-4.79,0.24,-0.29,-0.27
7.91,5.93,-5.45,0.38,-0.36,-0.12
8.21,6.81,-5.38,0.34,-0.13,-0.03
8.29,7.38,-5.12,-0.07,-0.08,0.01
9.07,7.43,-5.54,-0.52,0.06,-0.05
9.66,6.97,-6.05,-0.6,0.38,-0.12
9.97,7.19,-6.45,-0.34,0.82,-0.05
10.66,7.6,-6.37,-0.15,1.12,0.03
11.79,8.64,-6.63,-0.07,1.27,0.12
14.44,9.91,-8.08,-0.05,1.34,0.36
13.89,10.68,-9.34,0.01,1.76,0.66
11.46,10.23,-9.13,-0.27,2.41,0.83
8.44,8.68,-7.59,-0.94,3.05,0.81
5.72,6.32,-5.54,-1.57,3.39,0.8
4.05,3.75,-3.38,-1.7,3.23,0.82
2.86,1.9,-1.2,-1.32,2.9,0.86
